t-SNE component 1,t-SNE component 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
-6.67892123675856,-15.883072156055222,2,EPI_ISL_2215890,Alpha,B.1.1.7,2021-04-21
-6.596854224888142,-15.844010377523704,2,EPI_ISL_1434538,Alpha,B.1.1.7,2021-03-15
-6.579703148599851,-15.830558769610526,2,EPI_ISL_4363214,Alpha,B.1.1.7,2021-03-30
-6.604487794057317,-15.81012379017134,2,EPI_ISL_1667575,Alpha,B.1.1.7,2021-04-05
-6.579703148627284,-15.830558769662012,2,EPI_ISL_2143417,Alpha,B.1.1.7,2021-04-28
-6.579703148454513,-15.830558769338205,2,EPI_ISL_2598462,Alpha,B.1.1.7,2021-05-17
-6.580463059353584,-15.830749949953548,2,EPI_ISL_2481889,Alpha,B.1.1.7,2021-05-24
-6.596015957631723,-15.811101795485618,2,EPI_ISL_3792882,Alpha,B.1.1.7,2021-05-18
-6.600963760025888,-15.818457598651749,2,EPI_ISL_2385582,Alpha,B.1.1.7,2021-05-06
-8.160180233706603,-10.264984467937866,2,EPI_ISL_1302737,Alpha,B.1.1.7,2021-03-08
-4.135102580724681,-20.194387849148395,2,EPI_ISL_2124432,Alpha,B.1.1.7,2021-05-05
-6.37336197473154,-21.25821463229727,2,EPI_ISL_2259194,Alpha,B.1.1.7,2021-04-27
-6.607995752066661,-15.817985164435612,2,EPI_ISL_1018651,Alpha,B.1.1.7,2021-02-09
-6.59762088942399,-15.846483301439454,2,EPI_ISL_1517958,Alpha,B.1.1.7,2021-03-31
-6.594755289914554,-15.84179808560523,2,EPI_ISL_1362474,Alpha,B.1.1.7,2021-03-01
-6.607754440691034,-15.817674029935908,2,EPI_ISL_2400412,Alpha,B.1.1.7,2021-05-19
-6.591096919525448,-15.84357817092117,2,EPI_ISL_2875228,Alpha,B.1.1.7,2021-06-01
-6.68573118398844,-15.84672738446301,2,EPI_ISL_1107445,Alpha,B.1.1.7,2021-02-20
-6.581238725587343,-15.82861047637493,2,EPI_ISL_2922982,Alpha,B.1.1.7,2021-06
-6.582016257682495,-15.828714979776015,2,EPI_ISL_2016916,Alpha,B.1.1.7,2021-04-23
-6.57738197065589,-15.828213976873451,2,EPI_ISL_12327621,Alpha,B.1.1.7,2021-04-06
-10.325263128515251,-11.95618489810243,2,EPI_ISL_1175712,Alpha,B.1.1.7,2021-02-19
-6.639808989934437,-15.94914990460216,2,EPI_ISL_2587228,Alpha,B.1.1.7,2021-05-09
-6.579201995227868,-15.810646985909639,2,EPI_ISL_11230312,Alpha,B.1.1.7,2021-04
-6.607754440690758,-15.817674029935732,2,EPI_ISL_2149414,Alpha,B.1.1.7,2021-04-22
-6.579703148667854,-15.830558769737818,2,EPI_ISL_2219544,Alpha,B.1.1.7,2021-03-15
-6.607754440687876,-15.817674029921337,2,EPI_ISL_1605256,Alpha,B.1.1.7,2021-03-22
-6.594357527706009,-15.841642913388494,2,EPI_ISL_4926587,Alpha,B.1.1.7,2021-05-11
-6.594592255334224,-15.837148780710335,2,EPI_ISL_1707688,Alpha,B.1.1.7,2021-03-09
-6.577636660255184,-15.812349690545167,2,EPI_ISL_2009321,Alpha,B.1.1.7,2021-04-15
-10.586988241012191,-11.940746584472983,2,EPI_ISL_2383762,Alpha,B.1.1.7,2021-05-11
-6.579703148755331,-15.830558769901758,2,EPI_ISL_1845295,Alpha,B.1.1.7,2021-04-22
-4.2405180881047855,-11.398675924674823,2,EPI_ISL_1728497,Alpha,B.1.1.7,2021-04-20
-6.57970314832382,-15.830558769093242,2,EPI_ISL_2105604,Alpha,B.1.1.7,2021-04-29
-6.606782441810737,-15.820916033490557,2,EPI_ISL_5771888,Alpha,B.1.1.7,2021-06-29
-6.581238725587221,-15.828610476374866,2,EPI_ISL_1625553,Alpha,B.1.1.7,2021-04-06
-6.598040351132068,-15.811442569426989,2,EPI_ISL_1390521,Alpha,B.1.1.7,2021-03-17
-6.607754440688245,-15.81767402992336,2,EPI_ISL_1659048,Alpha,B.1.1.7,2021-04-08
-6.581239870121621,-15.829696444464357,2,EPI_ISL_2663330,Alpha,B.1.1.7,2021-05-31
-6.593757152728037,-15.847678177362642,2,EPI_ISL_1296171,Alpha,B.1.1.7,2021-03-07
-6.581238688776014,-15.828610412891827,2,EPI_ISL_1263751,Alpha,B.1.1.7,2021-03-09
-6.580328334972387,-15.830796013099977,2,EPI_ISL_2615368,Alpha,B.1.1.7,2021-05-31
-6.607754440690321,-15.817674029932794,2,EPI_ISL_1542690,Alpha,B.1.1.7,2021-04-01
-6.576576451373384,-15.826822964643629,2,EPI_ISL_1842781,Alpha,B.1.1.7,2021-04-10
-6.60775444068798,-15.817674029922319,2,EPI_ISL_1432954,Alpha,B.1.1.7,2021-03-15
-6.579703148383239,-15.830558769205089,2,EPI_ISL_2982989,Alpha,B.1.1.7,2021-06-24
-6.607754440690931,-15.81767402993621,2,EPI_ISL_1741967,Alpha,B.1.1.7,2021-04-13
-9.213669850357544,-21.84660610326941,2,EPI_ISL_7018211,Alpha,B.1.1.7,2021-03-26
-6.6233438710617545,-15.894898287823079,2,EPI_ISL_3075555,Alpha,B.1.1.7,2021-05-24
-6.604582876996816,-15.818373645258562,2,EPI_ISL_2670002,Alpha,B.1.1.7,2021-05-31
-3.896072773496067,-12.705648664168034,2,EPI_ISL_1592411,Alpha,B.1.1.7,2021-03-28
-10.562133709898642,-11.94485294846017,2,EPI_ISL_3100998,Alpha,B.1.1.7,2021-05-31
-6.592214913094822,-15.840209045709969,2,EPI_ISL_1790445,Alpha,B.1.1.7,2021-04-19
-6.683793907691239,-15.838064470592382,2,EPI_ISL_5136242,Alpha,B.1.1.7,2021-07-01
-6.672687347531226,-15.828105866100302,2,EPI_ISL_2103651,Alpha,B.1.1.7,2021-05-04
-6.592448524670508,-15.843124476550988,2,EPI_ISL_1214396,Alpha,B.1.1.7,2021-02-01
-6.5922149131104275,-15.840209045716847,2,EPI_ISL_2531757,Alpha,B.1.1.7,2021-03-27
-6.67268734866466,-15.828105873432671,2,EPI_ISL_2939393,Alpha,B.1.1.7,2021-06-18
-6.594466314552885,-15.813354179892118,2,EPI_ISL_2149529,Alpha,B.1.1.7,2021-04-20
-6.593240794071218,-15.822925387822401,2,EPI_ISL_1210626,Alpha,B.1.1.7,2021-02-21
-3.38742688796227,-9.869299557528786,2,EPI_ISL_2406493,Alpha,B.1.1.7,2021-05-07
-6.675143618935122,-15.823643461384814,2,EPI_ISL_2389650,Alpha,B.1.1.7,2021-05-29
-1.3226817704410165,-14.982582870453202,2,EPI_ISL_2472180,Alpha,B.1.1.7,2021-06-01
-6.674557983600956,-15.960767964341708,2,EPI_ISL_2183214,Alpha,B.1.1.7,2021-04-25
-6.67514361893524,-15.823643461384252,2,EPI_ISL_1245638,Alpha,B.1.1.7,2021-03-01
-6.5821908423998075,-15.829960683780381,2,EPI_ISL_1993589,Alpha,B.1.1.7,2021-04-25
-6.607997237257707,-15.817989208331365,2,EPI_ISL_1060345,Alpha,B.1.1.7,2021-02-09
-6.592214913107582,-15.840209045715488,2,EPI_ISL_2088014,Alpha,B.1.1.7,2021-04-29
-11.690004832271525,-17.469085487449394,2,EPI_ISL_1756610,Alpha,B.1.1.7,2021-04-13
-6.672687346555781,-15.828105859793025,2,EPI_ISL_1643065,Alpha,B.1.1.7,2021-04-07
-10.676940350272893,-11.889889270298298,2,EPI_ISL_2003373,Alpha,B.1.1.7,2021-04-27
-0.938666688105964,-8.906766843831557,2,EPI_ISL_1098250,Alpha,B.1.1.7,2021-02-18
-0.8216599632942949,-17.894448056891072,2,EPI_ISL_1674236,Alpha,B.1.1.7,2021-01-07
-6.597837494072887,-15.846532136533932,2,EPI_ISL_2371535,Alpha,B.1.1.7,2021-05-25
-6.3186426065888295,-10.149815789782169,2,EPI_ISL_4379716,Alpha,B.1.1.7,2021-06-04
-6.591520416221128,-15.839857383018197,2,EPI_ISL_2031910,Alpha,B.1.1.7,2021-03-22
-6.6208177949679605,-15.798650172683773,2,EPI_ISL_1542684,Alpha,B.1.1.7,2021-04-05
-6.594812389119208,-15.812832052159685,2,EPI_ISL_15675923,Alpha,B.1.1.7,2021-06-16
-2.715539352072578,-18.733106366990874,2,EPI_ISL_2303873,Alpha,B.1.1.7,2021-05-09
-6.607997237260755,-15.817989208345356,2,EPI_ISL_1828540,Alpha,B.1.1.7,2021-04-28
-6.589265061523527,-15.838978164742267,2,EPI_ISL_2280256,Alpha,B.1.1.7,2021-05-10
-6.59114135140092,-15.843182227073726,2,EPI_ISL_3354340,Alpha,B.1.1.7,2021-03-04
-6.591183627216186,-15.839946405041491,2,EPI_ISL_2649060,Alpha,B.1.1.7,2021-04-15
-11.071388559406541,-11.686548315567507,2,EPI_ISL_2597595,Alpha,B.1.1.7,2021-04-11
-6.657905990708305,-15.867260742331517,2,EPI_ISL_1728881,Alpha,B.1.1.7,2021-04-13
-6.592109629548485,-15.822286264834426,2,EPI_ISL_2361319,Alpha,B.1.1.7,2021-05
-6.657905990711341,-15.867260742327025,2,EPI_ISL_2268490,Alpha,B.1.1.7,2021-05-05
-6.675400402768613,-15.8240197444198,2,EPI_ISL_12426252,Alpha,B.1.1.7,2021-08-03
-6.589265061484552,-15.838978164721114,2,EPI_ISL_2115687,Alpha,B.1.1.7,2021-04-24
-6.581298615777514,-15.828327027586825,2,EPI_ISL_1895349,Alpha,B.1.1.7,2021-03-15
-6.604631771796884,-15.816930967616925,2,EPI_ISL_2133042,Alpha,B.1.1.7,2021-05-07
-6.59534867303451,-15.837604357736843,2,EPI_ISL_14448593,Alpha,B.1.1.7,2021-03-15
-6.589265061618128,-15.838978164793637,2,EPI_ISL_2148920,Alpha,B.1.1.7,2021-05-03
