t-SNE component 1,t-SNE component 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
-11.025084347667299,6.143811131759118,2,EPI_ISL_5333855,Alpha,B.1.1.7,2021-06-03
-15.453318189176121,1.3869467888679248,2,EPI_ISL_2757584,Alpha,B.1.1.7,2021-05-28
-11.257332074390643,9.943186510396465,2,EPI_ISL_1264901,Alpha,B.1.1.7,2021-03-03
-11.263148220568183,9.944719559048854,2,EPI_ISL_2291481,Alpha,B.1.1.7,2021-04-19
-11.259716782874673,9.944848778465884,2,EPI_ISL_1719345,Alpha,B.1.1.7,2021-04-15
-11.260915096669743,9.945382635679925,2,EPI_ISL_1627771,Alpha,B.1.1.7,2021-03-24
-11.267231228748221,9.945038254643359,2,EPI_ISL_1564700,Alpha,B.1.1.7,2021-04-05
-11.259527817446426,9.945823612043625,2,EPI_ISL_1729215,Alpha,B.1.1.7,2021-04-14
-11.259180476064213,9.944982317040404,2,EPI_ISL_1520928,Alpha,B.1.1.7,2021-03-25
-11.259678651233944,9.944935675014865,2,EPI_ISL_2098741,Alpha,B.1.1.7,2021-04-27
-11.259975724091422,9.948188805217656,2,EPI_ISL_2756502,Alpha,B.1.1.7,2021-05-07
-11.260529709329116,9.946391100971098,2,EPI_ISL_2658504,Alpha,B.1.1.7,2021-04-21
-11.256129621885814,9.939572123436923,2,EPI_ISL_2152174,Alpha,B.1.1.7,2021-05-03
-11.259716782874673,9.94484877846589,2,EPI_ISL_1404219,Alpha,B.1.1.7,2021-03-04
-11.259975724402908,9.948188803804857,2,EPI_ISL_1508573,Alpha,B.1.1.7,2021-03-22
-11.260423812720823,9.9440652170785,2,EPI_ISL_2248500,Alpha,B.1.1.7,2021-05-04
-11.25971678287467,9.944848778465895,2,EPI_ISL_2084371,Alpha,B.1.1.7,2021-03-14
-5.838854461829695,8.683227759294315,2,EPI_ISL_2987348,Alpha,B.1.1.7,2021-05-20
-13.09606048728051,5.671285619187977,2,EPI_ISL_2308921,Alpha,B.1.1.7,2021-03-15
-11.260590499454116,9.940701972683174,2,EPI_ISL_15630214,Alpha,B.1.1.7,2021-03-15
-4.189636516040346,1.500512324822552,2,EPI_ISL_3032626,Alpha,B.1.1.7,2021-06-22
-11.256129621885822,9.939572123436909,2,EPI_ISL_1660701,Alpha,B.1.1.7,2021-03-30
-11.257204470744428,9.943030225990238,2,EPI_ISL_2810755,Alpha,B.1.1.7,2021-06-24
-11.260746392432827,9.945380378844764,2,EPI_ISL_2111182,Alpha,B.1.1.7,2021-04-27
-11.259527817446445,9.945823612043634,2,EPI_ISL_1736380,Alpha,B.1.1.7,2021-04-03
-11.26052188555562,9.946407129439478,2,EPI_ISL_1900302,Alpha,B.1.1.7,2021-04-08
-11.2631482205682,9.944719559048869,2,EPI_ISL_1189457,Alpha,B.1.1.7,2021-02-27
-11.259067127557866,9.944488979096747,2,EPI_ISL_1899377,Alpha,B.1.1.7,2021-04-07
-11.267220789640158,9.945033535360716,2,EPI_ISL_2720740,Alpha,B.1.1.7,2021-05-03
-11.260480050198918,9.946492808450746,2,EPI_ISL_3066940,Alpha,B.1.1.7,2021-06-02
-11.25971678285442,9.944848778568176,2,EPI_ISL_15741964,Alpha,B.1.1.7,2021-05-24
-11.260269026861016,9.946675426316002,2,EPI_ISL_2681424,Alpha,B.1.1.7,2021-04-14
-11.257788771811862,9.9456092773038,2,EPI_ISL_2081407,Alpha,B.1.1.7,2021-04-28
-7.77498351722701,7.130929292194516,2,EPI_ISL_3067420,Alpha,B.1.1.7,2021-07-06
-11.259952029918571,9.947232175201874,2,EPI_ISL_2031384,Alpha,B.1.1.7,2021-04-22
-15.111470685045223,5.681584839600558,2,EPI_ISL_3076191,Alpha,B.1.1.7,2021-07-02
-11.259067127557865,9.944488979096752,2,EPI_ISL_1864240,Alpha,B.1.1.7,2021-03-29
-11.257806018677822,9.945574680655206,2,EPI_ISL_2383606,Alpha,B.1.1.7,2021-05-05
-11.259771866727217,9.946134874756757,2,EPI_ISL_6343020,Alpha,B.1.1.7,2021-05-11
-11.259716782874646,9.944848778465913,2,EPI_ISL_2328253,Alpha,B.1.1.7,2021-04-05
-11.26078011646764,9.947370514582214,2,EPI_ISL_1662424,Alpha,B.1,2021-03-25
-11.259975724091438,9.948188805217685,2,EPI_ISL_1900085,Alpha,B.1.1.7,2021-03-28
-11.267228831260272,9.945017786362246,2,EPI_ISL_3418969,Alpha,B.1.1.7,2021-04-27
-11.260604457640852,9.945549640315479,2,EPI_ISL_2428449,Alpha,B.1.1.7,2021-05-12
-11.260354654604388,9.94671138213109,2,EPI_ISL_2183753,Alpha,B.1.1.7,2021-05-03
-11.257364993439941,9.946122207433332,2,EPI_ISL_12916291,Alpha,B.1.1.7,2021-05-07
-4.179422591952299,1.487716115307371,2,EPI_ISL_1684472,Alpha,B.1.1.7,2021-04-04
-11.259685365082994,9.944919648780262,2,EPI_ISL_2305967,Alpha,B.1.1.7,2021-05-09
-11.260758825286901,9.945758100042514,2,EPI_ISL_1528161,Alpha,B.1.1.7,2021-03-18
-11.259695648617889,9.946328645391297,2,EPI_ISL_2140336,Alpha,B.1.1.7,2021-04-30
-11.263109577026903,9.944794893556331,2,EPI_ISL_2213534,Alpha,B.1.1.7,2021-05-11
-11.26039231460135,9.944135366016988,2,EPI_ISL_1585190,Alpha,B.1.1.7,2021-03-09
-11.262123315137186,9.944684439296822,2,EPI_ISL_3874967,Alpha,B.1.1.7,2021-07-16
-11.257149013020403,9.943171635167163,2,EPI_ISL_2150344,Alpha,B.1.1.7,2021-04-20
-11.259654407207034,9.945036177198258,2,EPI_ISL_1047392,Alpha,B.1.1.7,2021-01-27
-11.263064969261624,9.944897133859088,2,EPI_ISL_1413425,Alpha,B.1.1.7,2021-03-20
-11.260730487769091,9.94412336700273,2,EPI_ISL_3014757,Alpha,B.1.1.7,2021-04-09
-11.257595934101955,9.945326092886628,2,EPI_ISL_1646055,Alpha,B.1.1.7,2021-03-25
-11.261352617864452,9.945544707452381,2,EPI_ISL_2278108,Alpha,B.1.1.7,2021-02-24
-11.260167550290202,9.946051220905662,2,EPI_ISL_2933239,Alpha,B.1.1.7,2021-06-29
-10.289299515066562,4.008713721301761,2,EPI_ISL_1729796,Alpha,B.1.1.7,2021-03-30
-11.261334118585156,9.945572110331291,2,EPI_ISL_2491050,Alpha,B.1.1.7,2021-05-26
-11.260437605487368,9.946582601658083,2,EPI_ISL_1754000,Alpha,B.1.1.7,2021-03
-11.261018123544446,9.947928294054071,2,EPI_ISL_2269416,Alpha,B.1.1.7,2021-05-10
-16.9133152999923,3.241381685739261,2,EPI_ISL_2673067,Alpha,B.1.1.7,2021-06-12
-11.259029012370599,9.945156759103872,2,EPI_ISL_1250862,Alpha,B.1.1.7,2021-03-02
-11.260324011115548,9.944292423553103,2,EPI_ISL_1452975,Alpha,B.1.1.7,2021-03-22
-11.258488847559073,9.950002699077219,2,EPI_ISL_2084185,Alpha,B.1.1.7,2021-03-03
-11.260418184318667,9.946601271789518,2,EPI_ISL_3142868,Alpha,B.1.1.7,2021-04-29
-11.261314295002801,9.94559115562541,2,EPI_ISL_1962704,Alpha,B.1.1.7,2021-04-21
-16.913134424677352,3.2414890539012458,2,EPI_ISL_1866327,Alpha,B.1.1.7,2021-04-12
-11.259808039623014,9.94453628548673,2,EPI_ISL_3220465,Alpha,B.1.1.7,2021-07-01
-11.260313901059854,9.944292129914164,2,EPI_ISL_5543223,Alpha,B.1.1.7,2021-07-19
-11.261314719874317,9.945591488552127,2,EPI_ISL_1206871,Alpha,B.1.1.7,2021-02-25
-11.257471809640034,9.946537784819126,2,EPI_ISL_1662260,Alpha,B.1.1.7,2021-01-22
-11.2609997761921,9.947946266512186,2,EPI_ISL_1868963,Alpha,B.1.1.7,2021-03-08
-11.255960958144938,9.943634592402521,2,EPI_ISL_2737491,Alpha,B.1.1.7,2021-01-18
-11.258426935809943,9.944895021401672,2,EPI_ISL_2113607,Alpha,B.1.1.7,2021-04-29
-11.259878017166292,9.948396642993277,2,EPI_ISL_1915426,Alpha,B.1.1.7,2021-04-17
-11.260700019098874,9.945863935128584,2,EPI_ISL_2197688,Alpha,B.1.1.7,2021-03-16
-11.262513976440198,9.946612951910497,2,EPI_ISL_1402519,Alpha,B.1.1.7,2021-02-24
-11.261314719874322,9.945591488552157,2,EPI_ISL_881316,Alpha,B.1.1.7,2021-01-13
-11.260744157412411,9.945924805237047,2,EPI_ISL_3117820,Alpha,B.1.1.7,2021-06-29
-15.759182044105046,7.497804371359906,2,EPI_ISL_2411348,Alpha,B.1.1.7,2021-03-02
-11.26148894237382,9.943726020045325,2,EPI_ISL_939187,Alpha,B.1.1.7,2021-01-24
-11.260701896766319,9.944152706775116,2,EPI_ISL_2455988,Alpha,B.1.1.7,2021-05-19
-11.267101447957945,9.94524875687781,2,EPI_ISL_2474816,Alpha,B.1.1.7,2021-05-17
-11.260418184318661,9.946601271789529,2,EPI_ISL_2535543,Alpha,B.1.1.7,2021-05-25
-11.259878017166281,9.948396642993256,2,EPI_ISL_1577732,Alpha,B.1.1.7,2021-04-02
-11.261311189074284,9.945599550329105,2,EPI_ISL_1502391,Alpha,B.1.1.7,2021-03-18
-12.959831972144755,6.646225327778394,2,EPI_ISL_1440052,Alpha,B.1.1.7,2021-03-15
-14.760954864234556,8.114891927975622,2,EPI_ISL_1190433,Alpha,B.1.1.7,2021-02-23
-11.259432702918819,9.948764425409463,2,EPI_ISL_15630278,Alpha,B.1.1.7,2021-03-15
-13.783687488952365,5.879303355685456,2,EPI_ISL_2564995,Alpha,B.1.1.7,2021-04-18
-4.180315331688457,1.4878703472211405,2,EPI_ISL_2361279,Alpha,B.1.1.7,2021-05
-11.26069685623914,9.94587195975274,2,EPI_ISL_1757337,Alpha,B.1.1.7,2021-04-12
-13.831210387178096,5.752456550873249,2,EPI_ISL_1849300,Alpha,B.1.1.7,2021-04-23
-11.260961867690092,9.950805587057046,2,EPI_ISL_3781569,Alpha,B.1.1.7,2021-04-12
-11.260293962598151,9.944338223487566,2,EPI_ISL_1798134,Alpha,B.1.1.7,2021-04-10
-11.260696856239123,9.945871959752736,2,EPI_ISL_2699131,Alpha,B.1.1.7,2021-04-13
-6.5164600510196635,11.69088601254866,2,EPI_ISL_2256066,Alpha,B.1.1.7,2021-03-29
-11.259875243498344,9.948404559730639,2,EPI_ISL_2776776,Alpha,B.1.1.7,2021-06-03
-11.259875243182131,9.948404561146036,2,EPI_ISL_1257147,Alpha,B.1.1.7,2021-02-16
-13.373075187554457,4.205996911366527,2,EPI_ISL_4698506,Alpha,B.1.1.7,2021-07-17
-11.261311403464752,9.945599698768737,2,EPI_ISL_1307363,Alpha,B.1.1.7,2021-03-10
-11.261392892794644,9.943925069246115,2,EPI_ISL_2360055,Alpha,B.1.1.7,2021-04-30
-9.495970675300072,6.431477915928972,2,EPI_ISL_1006640,Alpha,B.1.1.7,2021-02-05
-11.419402107853925,5.810127605123462,2,EPI_ISL_2762027,Alpha,B.1.1.7,2021-06-17
-11.25987524318213,9.94840456114608,2,EPI_ISL_2738665,Alpha,B.1.1.7,2021
-11.261485584146174,9.943734261146055,2,EPI_ISL_3044042,Alpha,B.1.1.7,2021-07-10
-11.259875243950484,9.948404557710429,2,EPI_ISL_2033105,Alpha,B.1.1.7,2021-04-22
-11.261164586456882,9.94661732685328,2,EPI_ISL_3032832,Alpha,Q.4,2021-06-16
-11.261477959995663,9.94375014448166,2,EPI_ISL_1502430,Alpha,Q.4,2021-03-19
-4.178681704495174,1.4875299342358128,2,EPI_ISL_1402343,Alpha,B.1.1.7,2021-02-06
-11.261163193969361,9.946631751510855,2,EPI_ISL_2631402,Alpha,B.1.1.7,2021-06-06
-4.178813328027073,1.4878329802410308,2,EPI_ISL_1193407,Alpha,B.1.1,2021-03-03
-11.260318071412561,9.944284069773243,2,EPI_ISL_3076229,Alpha,B.1.1.7,2021-07-02
-11.259611322990294,9.945069959782035,2,EPI_ISL_2134693,Alpha,B.1.1.7,2021-05-05
-11.260318071412543,9.944284069773238,2,EPI_ISL_1393699,Alpha,B.1.1.7,2021-02-26
-11.260665588877606,9.945938211414692,2,EPI_ISL_1196837,Alpha,B.1.1.7,2021-02-16
-11.26069206752041,9.944176239726877,2,EPI_ISL_1255816,Alpha,B.1.1.7,2021-03-05
-11.260696856239123,9.945871959752745,2,EPI_ISL_1596786,Alpha,B.1.1.7,2021-03-11
-11.259595682059372,9.945105508139598,2,EPI_ISL_2465164,Alpha,B.1.1.7,2021-05-25
-11.260318071412552,9.944284069773234,2,EPI_ISL_3196731,Alpha,B.1.1.7,2021-06-20
-11.259186928366049,9.940501731094482,2,EPI_ISL_2776888,Alpha,B.1.1.7,2021-06-03
-4.17866932788728,1.4876583205127922,2,EPI_ISL_2031120,Alpha,B.1.1.7,2021-03-09
-11.260565241488711,9.944648062719054,2,EPI_ISL_1414927,Alpha,B.1.1.7,2021-03-11
-11.26098165128824,9.94797434017758,2,EPI_ISL_1627625,Alpha,B.1.1.7,2021-03-16
-16.916312776886333,3.2455473817326483,2,EPI_ISL_2602676,Alpha,B.1.1.7,2021-05-10
-11.260309423045515,9.944344900693105,2,EPI_ISL_1637572,Alpha,B.1.1.7,2021-04-07
-11.258209774016258,9.94511401234145,2,EPI_ISL_1643147,Alpha,B.1.1.7,2021-03-31
-11.2614182143841,9.943913010122522,2,EPI_ISL_1843642,Alpha,B.1.1.7,2021-04-09
-11.25743734042537,9.946671032711098,2,EPI_ISL_4690662,Alpha,B.1.1.7,2021-07-13
-17.659170952443993,5.378153433391489,2,EPI_ISL_2441001,Alpha,B.1.1.7,2021-05-13
-11.26030942304553,9.944344900693116,2,EPI_ISL_2400058,Alpha,B.1.1.7,2021-05-21
-13.791219691913732,5.031709201158571,2,EPI_ISL_2475254,Alpha,B.1.1.7,2021-05-09
-11.260687418098744,9.945932627105286,2,EPI_ISL_2887249,Alpha,B.1.1.7,2021-06-12
-11.258260021939527,9.94500088238421,2,EPI_ISL_1633741,Alpha,B.1.1.7,2021-04-13
-11.25986809574466,9.948464523830356,2,EPI_ISL_2031135,Alpha,B.1.1.7,2021-03-09
-14.659905198964546,5.7166693877047,2,EPI_ISL_2132662,Alpha,B.1.1.7,2021-05-07
-11.260289652410895,9.944424490789704,2,EPI_ISL_986029,Alpha,B.1.1.7,2021-02-01
-11.259868096198295,9.948464521808978,2,EPI_ISL_2215890,Alpha,B.1.1.7,2021-04-21
-11.260255031402995,9.944467201140473,2,EPI_ISL_1434538,Alpha,B.1.1.7,2021-03-15
-11.261474504471558,9.943796503365622,2,EPI_ISL_4363214,Alpha,B.1.1.7,2021-03-30
-11.257305018212659,9.946877213807513,2,EPI_ISL_1667575,Alpha,B.1.1.7,2021-04-05
-11.261164134961351,9.946667257947807,2,EPI_ISL_2143417,Alpha,B.1.1.7,2021-04-28
-11.26116413496137,9.946667257947796,2,EPI_ISL_2598462,Alpha,B.1.1.7,2021-05-17
-11.267057751051043,9.945378483929828,2,EPI_ISL_2481889,Alpha,B.1.1.7,2021-05-24
-11.261659723656981,9.948638880464708,2,EPI_ISL_3792882,Alpha,B.1.1.7,2021-05-18
-11.260697569414353,9.944281357096353,2,EPI_ISL_2385582,Alpha,B.1.1.7,2021-05-06
-13.79323513054921,6.369368998088618,2,EPI_ISL_1302737,Alpha,B.1.1.7,2021-03-08
-10.258031442904493,5.379921432493402,2,EPI_ISL_2124432,Alpha,B.1.1.7,2021-05-05
-16.218067378980148,10.49116640725035,2,EPI_ISL_2259194,Alpha,B.1.1.7,2021-04-27
-11.26032403949569,9.946834928416806,2,EPI_ISL_1018651,Alpha,B.1.1.7,2021-02-09
-11.260611602443579,9.946081693785887,2,EPI_ISL_1517958,Alpha,B.1.1.7,2021-03-31
-11.257298311211278,9.946969743506617,2,EPI_ISL_1362474,Alpha,B.1.1.7,2021-03-01
-11.258960234641675,9.945240412190564,2,EPI_ISL_2400412,Alpha,B.1.1.7,2021-05-19
-11.260895346248121,9.945185852899263,2,EPI_ISL_2875228,Alpha,B.1.1.7,2021-06-01
-11.258804669421949,9.950668082312545,2,EPI_ISL_1107445,Alpha,B.1.1.7,2021-02-20
-11.258265618464735,9.944976043905479,2,EPI_ISL_2922982,Alpha,B.1.1.7,2021-06
-11.260601113724558,9.945696857219577,2,EPI_ISL_2016916,Alpha,B.1.1.7,2021-04-23
-11.260669366858282,9.945959320177641,2,EPI_ISL_12327621,Alpha,B.1.1.7,2021-04-06
-6.7353363569849725,9.946044974454937,2,EPI_ISL_1175712,Alpha,B.1.1.7,2021-02-19
-11.259844815736344,9.948506578746162,2,EPI_ISL_2587228,Alpha,B.1.1.7,2021-05-09
-11.260555049894153,9.945402031674309,2,EPI_ISL_11230312,Alpha,B.1.1.7,2021-04
-11.259917747354537,9.94637868336198,2,EPI_ISL_2149414,Alpha,B.1.1.7,2021-04-22
-11.259585781703036,9.945158226964558,2,EPI_ISL_2219544,Alpha,B.1.1.7,2021-03-15
-11.261447086808477,9.943842286762354,2,EPI_ISL_1605256,Alpha,B.1.1.7,2021-03-22
-11.261181551372642,9.946754774024198,2,EPI_ISL_4926587,Alpha,B.1.1.7,2021-05-11
-11.261282014695684,9.945688967457468,2,EPI_ISL_1707688,Alpha,B.1.1.7,2021-03-09
-11.261455909073888,9.943823977621266,2,EPI_ISL_2009321,Alpha,B.1.1.7,2021-04-15
-15.303020677786948,9.133444260576418,2,EPI_ISL_2383762,Alpha,B.1.1.7,2021-05-11
-11.267074010559543,9.945329584063963,2,EPI_ISL_1845295,Alpha,B.1.1.7,2021-04-22
-14.652234626046399,6.003777056547599,2,EPI_ISL_1728497,Alpha,B.1.1.7,2021-04-20
-11.26114427747338,9.946694749779338,2,EPI_ISL_2105604,Alpha,B.1.1.7,2021-04-29
-11.260292324057806,9.944371519935768,2,EPI_ISL_5771888,Alpha,B.1.1.7,2021-06-29
-11.260292324057817,9.944371519935777,2,EPI_ISL_1625553,Alpha,B.1.1.7,2021-04-06
-11.259185706201157,9.94053523277814,2,EPI_ISL_1390521,Alpha,B.1.1.7,2021-03-17
-11.258358860380529,9.945302648730314,2,EPI_ISL_1659048,Alpha,B.1.1.7,2021-04-08
-11.261414164587206,9.943910661293986,2,EPI_ISL_2663330,Alpha,B.1.1.7,2021-05-31
-11.257434983747805,9.946661980074483,2,EPI_ISL_1296171,Alpha,B.1.1.7,2021-03-07
-11.257200915139444,9.946875863181022,2,EPI_ISL_1263751,Alpha,B.1.1.7,2021-03-09
-11.259112127444888,9.946602447639984,2,EPI_ISL_2615368,Alpha,B.1.1.7,2021-05-31
-11.26095815853174,9.94805319396814,2,EPI_ISL_1542690,Alpha,B.1.1.7,2021-04-01
-11.260279236130481,9.944387863334555,2,EPI_ISL_1842781,Alpha,B.1.1.7,2021-04-10
-11.258483537915216,9.94514596592498,2,EPI_ISL_1432954,Alpha,B.1.1.7,2021-03-15
-11.259565865421944,9.945190366895444,2,EPI_ISL_2982989,Alpha,B.1.1.7,2021-06-24
-11.261268189990036,9.945705868166291,2,EPI_ISL_1741967,Alpha,B.1.1.7,2021-04-13
-17.65923286759839,5.379541625042393,2,EPI_ISL_7018211,Alpha,B.1.1.7,2021-03-26
-11.257429593911489,9.946670522283064,2,EPI_ISL_3075555,Alpha,B.1.1.7,2021-05-24
-11.259572678354614,9.945174779168703,2,EPI_ISL_2670002,Alpha,B.1.1.7,2021-05-31
-9.106471963160216,5.7857522281494544,2,EPI_ISL_1592411,Alpha,B.1.1.7,2021-03-28
-8.085014385592594,7.192293756855601,2,EPI_ISL_3100998,Alpha,B.1.1.7,2021-05-31
-11.257432851279038,9.946647710599374,2,EPI_ISL_1790445,Alpha,B.1.1.7,2021-04-19
-11.260542131355368,9.944179230050123,2,EPI_ISL_5136242,Alpha,B.1.1.7,2021-07-01
-11.258924356432995,9.94531508525157,2,EPI_ISL_2103651,Alpha,B.1.1.7,2021-05-04
-11.258947335841352,9.945256654766487,2,EPI_ISL_1214396,Alpha,B.1.1.7,2021-02-01
-11.259172520048798,9.940551379096496,2,EPI_ISL_2531757,Alpha,B.1.1.7,2021-03-27
-11.26036106404829,9.946426667914693,2,EPI_ISL_2939393,Alpha,B.1.1.7,2021-06-18
-11.259572678354612,9.945174779168719,2,EPI_ISL_2149529,Alpha,B.1.1.7,2021-04-20
-11.261394088334303,9.9438959560351,2,EPI_ISL_1210626,Alpha,B.1.1.7,2021-02-21
-15.453793274029476,1.3867653007290608,2,EPI_ISL_2406493,Alpha,B.1.1.7,2021-05-07
-11.257432851279017,9.94664771059937,2,EPI_ISL_2389650,Alpha,B.1.1.7,2021-05-29
-7.1811380267411105,7.496273346318104,2,EPI_ISL_2472180,Alpha,B.1.1.7,2021-06-01
-11.259165408971924,9.940567404183119,2,EPI_ISL_2183214,Alpha,B.1.1.7,2021-04-25
-11.26144180625661,9.943840883790276,2,EPI_ISL_1245638,Alpha,B.1.1.7,2021-03-01
-11.261267981003263,9.94570570730154,2,EPI_ISL_1993589,Alpha,B.1.1.7,2021-04-25
-11.260655605647466,9.945975759388048,2,EPI_ISL_1060345,Alpha,B.1.1.7,2021-02-09
-11.25894733584135,9.945256654766478,2,EPI_ISL_2088014,Alpha,B.1.1.7,2021-04-29
-8.624792141303448,6.044571022960549,2,EPI_ISL_1756610,Alpha,B.1.1.7,2021-04-13
-11.260659969750874,9.944264860434128,2,EPI_ISL_1643065,Alpha,B.1.1.7,2021-04-07
-15.51847362070362,9.671311704840187,2,EPI_ISL_2003373,Alpha,B.1.1.7,2021-04-27
-16.13328633927131,9.396896860627248,2,EPI_ISL_1674236,Alpha,B.1.1.7,2021-01-07
-11.259561152214129,9.945227425313037,2,EPI_ISL_2371535,Alpha,B.1.1.7,2021-05-25
-16.753491667536018,8.186167835034022,2,EPI_ISL_4379716,Alpha,B.1.1.7,2021-06-04
-11.257432851279024,9.946647710599368,2,EPI_ISL_2031910,Alpha,B.1.1.7,2021-03-22
-11.25938131863813,9.94613552260372,2,EPI_ISL_1542684,Alpha,B.1.1.7,2021-04-05
-11.259381318638127,9.946135522603722,2,EPI_ISL_15675923,Alpha,B.1.1.7,2021-06-16
-13.504612512982444,14.374135042236336,2,EPI_ISL_2303873,Alpha,B.1.1.7,2021-05-09
-11.258947335841382,9.945256654766485,2,EPI_ISL_1828540,Alpha,B.1.1.7,2021-04-28
-11.259055059861677,9.947273464239176,2,EPI_ISL_2280256,Alpha,B.1.1.7,2021-05-10
-11.26094467201316,9.944868022515264,2,EPI_ISL_3354340,Alpha,B.1.1.7,2021-03-04
-11.26065560564746,9.945975759388016,2,EPI_ISL_2649060,Alpha,B.1.1.7,2021-04-15
-17.626369764047368,9.869164028618629,2,EPI_ISL_2597595,Alpha,B.1.1.7,2021-04-11
-11.267059452169459,9.94534651027969,2,EPI_ISL_1728881,Alpha,B.1.1.7,2021-04-13
-11.260958158531734,9.948053193968125,2,EPI_ISL_2361319,Alpha,B.1.1.7,2021-05
-11.259896554779123,9.946410502890839,2,EPI_ISL_2268490,Alpha,B.1.1.7,2021-05-05
-11.257390079052069,9.946704353681898,2,EPI_ISL_12426252,Alpha,B.1.1.7,2021-08-03
-11.260659969750874,9.944264860434103,2,EPI_ISL_2115687,Alpha,B.1.1.7,2021-04-24
-11.260216457783859,9.94442517453438,2,EPI_ISL_1895349,Alpha,B.1.1.7,2021-03-15
-11.260659969750856,9.944264860434098,2,EPI_ISL_2133042,Alpha,B.1.1.7,2021-05-07
-11.261441806256624,9.943840883790308,2,EPI_ISL_14448593,Alpha,B.1.1.7,2021-03-15
-11.26159369250783,9.948934986286437,2,EPI_ISL_2148920,Alpha,B.1.1.7,2021-05-03
-11.261646205399702,9.948654924857015,2,EPI_ISL_2489316,Alpha,B.1.1.7,2021-05-28
-11.259851218025386,9.94861343124537,2,EPI_ISL_1468118,Alpha,B.1.1.7,2021-03-24
-11.26065560564746,9.945975759388043,2,EPI_ISL_2657454,Alpha,B.1.1.7,2021-06-04
-15.440587165251667,1.3663420163174538,2,EPI_ISL_6940176,Alpha,B.1.1.7,2021-10-07
-11.254297183734154,9.95520400331969,2,EPI_ISL_1210356,Alpha,B.1.1.7,2021-02-22
-13.938016968583986,7.457528922407809,2,EPI_ISL_863900,Alpha,B.1.1.7,2021-01-12
-11.256889573330456,9.947895038669513,2,EPI_ISL_1866198,Alpha,B.1.1.7,2021-03-08
