t-SNE component 1,t-SNE component 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
11.385275,-36.848335,-1,EPI_ISL_10551028,Omicron,BA.1.1,2022-02-17
20.05796,15.645095,-1,EPI_ISL_16596814,Omicron,BA.5.2.24,2023-01-04
10.359813,12.661331,-1,EPI_ISL_12766495,Omicron,BA.2.12.1,2022-05-04
9.58468,13.184501,-1,EPI_ISL_12757849,Omicron,BA.2.12.1,2022-05-02
-19.4297,-8.004996,-1,EPI_ISL_7834390,Omicron,BA.1.15,2021-12-13
26.984175,10.207555,-1,EPI_ISL_16707463,Omicron,BF.7.23,2022-12-21
-19.447748,-8.010412,-1,EPI_ISL_9643455,Omicron,BA.1,2022-01-31
12.569985,9.18622,-1,EPI_ISL_10369444,Omicron,BA.2,2022-02-05
11.375616,-36.31195,-1,EPI_ISL_12001531,Omicron,BA.1.1,2022-02-06
24.951628,-14.799366,-1,EPI_ISL_17177992,Omicron,XBB.1.5,2023-02-27
8.103202,7.175218,-1,EPI_ISL_12995506,Omicron,BA.2,2022-05-22
23.013765,15.683141,-1,EPI_ISL_15234783,Omicron,BA.5.9,2022-09-23
22.048346,1.8876363,-1,EPI_ISL_15995776,Omicron,Unassigned,2022-11-23
19.620644,18.34209,-1,EPI_ISL_16210775,Omicron,BA.5.1.22,2022-12-01
-19.425303,-7.9971795,-1,EPI_ISL_10871094,Omicron,BA.1,2022-02-21
19.620203,18.34043,-1,EPI_ISL_13330234,Omicron,BA.5.1,2022-06-07
9.584684,13.18439,-1,EPI_ISL_12114982,Omicron,BA.2.12.1,2022-04-03
-18.157492,-8.601343,-1,EPI_ISL_10850637,Omicron,BA.1.1,2022-01-06
22.91805,-8.963979,-1,EPI_ISL_16976161,Omicron,BN.1.2,2023-01-26
31.53458,-1.5801677,-1,EPI_ISL_17093384,Omicron,BQ.1.1.32,2023-01-31
19.479141,11.74731,-1,EPI_ISL_14952777,Omicron,BA.5.2.26,2022-09-06
19.621267,18.341978,-1,EPI_ISL_15419768,Omicron,BA.5.2,2022-10-12
26.93907,10.786801,-1,EPI_ISL_16184668,Omicron,BF.26,2022-11-27
26.936892,10.788537,-1,EPI_ISL_17105585,Omicron,BF.7.14,2023-01-03
-18.684437,-7.2325015,-1,EPI_ISL_9492002,Omicron,BA.1.15.1,2022
9.584638,13.184481,-1,EPI_ISL_14185886,Omicron,BA.2.12.1,2022-07-10
22.091608,2.8558745,-1,EPI_ISL_16269956,Omicron,DL.1,2022-11-22
-19.466791,-7.989151,-1,EPI_ISL_9075276,Omicron,BA.1.15,2022-01-04
9.329674,7.9403296,-1,EPI_ISL_12542101,Omicron,BA.2,2022-04-19
17.514904,11.315328,-1,EPI_ISL_15935953,Omicron,Unassigned,2022-11-11
10.673671,-36.50155,-1,EPI_ISL_9187442,Omicron,BA.1.1.18,2022-01-10
31.553932,-0.5950875,-1,EPI_ISL_16275893,Omicron,BQ.1.1.28,2022-09-30
26.938448,10.78462,-1,EPI_ISL_15966453,Omicron,BA.4.6,2022-11-10
26.940073,10.786742,-1,EPI_ISL_16604812,Omicron,BF.7.14.5,2022-12-21
22.928865,-8.859279,-1,EPI_ISL_16886551,Omicron,BN.3.1,2023-01-23
9.099369,10.587928,-1,EPI_ISL_13849533,Omicron,BA.2.13.1,2022-07-03
19.622498,18.341698,-1,EPI_ISL_15726736,Omicron,BA.5.2.21,2022-10-22
26.936245,10.788374,-1,EPI_ISL_15815898,Omicron,BA.4.6,2022-11-07
9.327243,7.9393067,-1,EPI_ISL_12776286,Omicron,BA.2,2022-03-22
26.93833,10.786306,-1,EPI_ISL_16162170,Omicron,BF.7.26,2022-12-05
17.776514,19.281763,-1,EPI_ISL_17599326,Omicron,BA.5.1,2023-04-17
-19.465279,-7.9948797,-1,EPI_ISL_9068916,Omicron,BA.1,2022-01-18
19.614285,18.342157,-1,EPI_ISL_14948379,Omicron,BA.5.1,2022-09-05
22.047724,1.8878834,-1,EPI_ISL_16181601,Omicron,BQ.1.23,2022-12-13
19.622286,18.341402,-1,EPI_ISL_14449550,Omicron,Unassigned,2022-08-01
26.939953,10.788492,-1,EPI_ISL_14786132,Omicron,BA.4.6,2022-08-25
11.280083,-37.070267,-1,EPI_ISL_9972165,Omicron,BA.1.1,2022-02-04
23.775269,-14.870046,-1,EPI_ISL_16986166,Omicron,XBB.1.5.32,2023-02-06
9.332282,7.9385066,-1,EPI_ISL_12591485,Omicron,BA.2.36,2022-05-01
9.330118,7.938898,-1,EPI_ISL_11304114,Omicron,BA.2,2022-03-15
12.730428,8.784532,-1,EPI_ISL_16717042,Omicron,BA.5.2,2022-07-25
19.62082,18.340801,-1,EPI_ISL_14420091,Omicron,BA.5.5,2022-08-04
22.048418,1.8874764,-1,EPI_ISL_16604095,Omicron,BQ.1.28,2022-12-06
22.87926,-8.971858,-1,EPI_ISL_16339589,Omicron,BN.1.3,2022-12-04
18.60032,19.78895,-1,EPI_ISL_16455721,Omicron,BF.5,2022-12-14
25.84608,-16.30133,-1,EPI_ISL_16528829,Omicron,XBB.1,2022-12-13
19.622452,18.341398,-1,EPI_ISL_15717873,Omicron,BA.5.1,2022-10-24
-19.477419,-8.002893,-1,EPI_ISL_8676900,Omicron,BA.1.15,2021-12-20
21.816196,1.5717105,-1,EPI_ISL_16357422,Omicron,BQ.1.10.2,2022-12-12
16.501297,11.016022,-1,EPI_ISL_16022989,Omicron,Unassigned,2022-11-17
19.609188,18.341719,-1,EPI_ISL_14252470,Omicron,BA.5.1,2022-07-15
9.183967,-36.764885,-1,EPI_ISL_9773445,Omicron,BA.1.1,2022-01-18
22.879303,-8.971935,-1,EPI_ISL_16477728,Omicron,BN.1.2.1,2022-12-21
-20.354443,-8.072711,-1,EPI_ISL_8369968,Omicron,BA.1,2021-12-21
-19.442097,-8.003873,-1,EPI_ISL_9271887,Omicron,BA.1.15,2022-01-05
8.690029,-36.302094,-1,EPI_ISL_11795459,Omicron,BA.1.1,2022-01-25
-19.419682,-7.9776196,-1,EPI_ISL_8971920,Omicron,BA.1.15.1,2022-01-14
-18.884912,-6.5846934,-1,EPI_ISL_10215166,Omicron,BA.1,2022-01-24
24.951357,-14.799635,-1,EPI_ISL_17407925,Omicron,XBB.1.5,2023-03-28
9.255931,-36.864822,-1,EPI_ISL_12792605,Omicron,Unassigned,2022-03-05
23.427416,17.484297,-1,EPI_ISL_16103062,Omicron,BA.4.7,2022-09-02
10.632146,9.534331,-1,EPI_ISL_11761471,Omicron,BA.2,2022-03-26
23.806917,-7.7879257,-1,EPI_ISL_14569487,Omicron,BA.2.75,2022-07-20
12.577523,9.236602,-1,EPI_ISL_11299845,Omicron,BA.2,2022-03-02
19.617811,18.340614,-1,EPI_ISL_17215790,Omicron,BA.5.1.23,2023-01-24
24.875301,-14.761804,-1,EPI_ISL_17305413,Omicron,XBB.1.5,2023-02-28
17.597914,21.208752,-1,EPI_ISL_17251039,Omicron,BF.14,2023-01-01
23.777308,-14.877281,-1,EPI_ISL_17619115,Omicron,XBB.1.22.1,2023-04-24
25.870592,-16.25612,-1,EPI_ISL_16598833,Omicron,XBB,2023-01-03
20.450087,2.8993099,-1,EPI_ISL_15840871,Omicron,BA.2.3.20,2022-11-05
19.427681,20.516716,-1,EPI_ISL_17157519,Omicron,BF.10,2022-12-12
31.559542,-0.58435327,-1,EPI_ISL_16853622,Omicron,BQ.1.1,2023-01-26
26.940117,10.786682,-1,EPI_ISL_15747649,Omicron,Unassigned,2022-11-02
22.918308,-8.963978,-1,EPI_ISL_16298841,Omicron,BN.1.5,2022-11-22
17.917347,14.4458475,-1,EPI_ISL_14155678,Omicron,BA.5.1,2022-07-18
-16.691341,-5.714374,-1,EPI_ISL_10192859,Omicron,BA.1.20,2022-01-21
19.615314,18.33178,-1,EPI_ISL_13429078,Omicron,BA.4.1.5,2022-06-16
26.938461,10.787281,-1,EPI_ISL_15219737,Omicron,BF.26,2022-09-17
31.567776,-0.58372724,-1,EPI_ISL_15809553,Omicron,BQ.1.1,2022-10-19
23.644972,-10.129488,-1,EPI_ISL_16909958,Omicron,XBF,2023-01-09
10.669021,-36.500114,-1,EPI_ISL_10254672,Omicron,BA.1.1,2022-02-04
9.331468,7.9406424,-1,EPI_ISL_10289211,Omicron,BA.2,2022-02-16
-19.505898,-8.006733,-1,EPI_ISL_8669221,Omicron,BA.1.17,2022-01-03
11.324428,-36.983887,-1,EPI_ISL_13443257,Omicron,BA.1,2022-06-14
9.331545,7.9387813,-1,EPI_ISL_12478914,Omicron,BA.2,2022-04-25
12.577331,9.236626,-1,EPI_ISL_10580518,Omicron,BA.2,2022-02-08
10.673129,-36.50331,-1,EPI_ISL_8996740,Omicron,BA.1.1,2022-01-14
-18.709814,-7.1795526,-1,EPI_ISL_10443485,Omicron,BA.1.1,2022-02-18
22.928642,-8.859606,-1,EPI_ISL_16414693,Omicron,BN.3.1,2022-12-26
19.615171,18.341486,-1,EPI_ISL_13778145,Omicron,BA.4.1.1,2022-06-25
-10.544611,-9.376362,-1,EPI_ISL_14581498,Omicron,BA.2,2022-06-08
9.332554,7.937588,-1,EPI_ISL_9840698,Omicron,BA.2.3,2022-02-04
19.616646,18.341722,-1,EPI_ISL_13583523,Omicron,BA.5.5,2022-06-14
19.616816,18.341185,-1,EPI_ISL_14064760,Omicron,BA.5.2.1,2022-07-11
9.416402,6.549386,-1,EPI_ISL_13002158,Omicron,BA.2.9,2022-04-25
-19.437138,-8.0095625,-1,EPI_ISL_10788794,Omicron,BA.1.15,2022-01-17
22.048832,1.8870227,-1,EPI_ISL_16729136,Omicron,BQ.1.14,2023-01-10
10.106892,-36.943542,-1,EPI_ISL_10044345,Omicron,BA.1.1,2022-01-31
19.621967,18.341545,-1,EPI_ISL_14876761,Omicron,BA.5.2.12,2022-08-17
21.777525,18.129576,-1,EPI_ISL_14093987,Omicron,BA.5.2.1,2022-07-14
22.04901,1.8872838,-1,EPI_ISL_16026964,Omicron,BQ.1.5,2022-11-28
9.779124,6.4558816,-1,EPI_ISL_13620889,Omicron,BA.2,2022-06-22
19.622393,18.34169,-1,EPI_ISL_16255171,Omicron,BF.5,2022-11-22
-10.518288,-9.373233,-1,EPI_ISL_14973216,Omicron,Unassigned,2022-08-23
22.881548,-14.77541,-1,EPI_ISL_17422260,Omicron,XBB.1.9.2,2023-03-27
9.328493,7.9392734,-1,EPI_ISL_13133257,Omicron,BA.2,2022-05-24
19.620707,18.340706,-1,EPI_ISL_14273391,Omicron,BA.5.1.10,2022-07-16
22.918358,-8.963859,-1,EPI_ISL_17433128,Omicron,BN.1.3,2023-03-26
19.621918,18.340609,-1,EPI_ISL_13732474,Omicron,BA.5.2,2022-06-29
19.485664,11.747119,-1,EPI_ISL_14496617,Omicron,BA.5.2,2022-07-22
26.93905,10.787313,-1,EPI_ISL_15914854,Omicron,Unassigned,2022-11-12
9.329094,7.94121,-1,EPI_ISL_12226605,Omicron,BA.2,2022-04-13
