UMAP 1,UMAP 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
9.470673,0.2807517,1,EPI_ISL_2270572,Alpha,B.1.1.7,2021-05-07
6.7164793,-1.2808113,1,EPI_ISL_1786783,Alpha,Q.4,2021-04-19
-11.396286,-0.18763113,1,EPI_ISL_2241305,Alpha,B.1.1.7,2021-05-08
3.085081,3.5651093,1,EPI_ISL_2110672,Alpha,B.1.1.7,2021-04-12
-0.53616977,7.9122467,1,EPI_ISL_2471701,Alpha,B.1.1.7,2021-05-28
10.67355,-0.729949,1,EPI_ISL_2179767,Alpha,B.1.1.7,2021-04-24
0.26627445,8.69684,1,EPI_ISL_2980052,Alpha,B.1.1.7,2021-06-15
8.008105,6.6475525,1,EPI_ISL_2216949,Alpha,B.1.1.7,2021-05-03
2.2574306,6.17327,1,EPI_ISL_13618356,Alpha,B.1.1.7,2021-07-02
6.9872656,4.7891054,1,EPI_ISL_2925820,Alpha,B.1.1.7,2021-06-23
4.157686,2.6218252,1,EPI_ISL_1173860,Alpha,B.1.1.7,2021-02-23
12.814404,-2.7299132,1,EPI_ISL_2672532,Alpha,B.1.1.7,2021-06-03
9.426133,-2.2684922,1,EPI_ISL_1157508,Alpha,B.1.1.7,2021-02-24
2.5033145,3.090536,1,EPI_ISL_1214568,Alpha,B.1.1.7,2021-01-04
11.462695,0.14203739,1,EPI_ISL_2619573,Alpha,B.1.1.7,2021-05-26
12.002285,-3.274248,1,EPI_ISL_1625742,Alpha,B.1.1.7,2021-04
0.2662592,8.704769,1,EPI_ISL_2398029,Alpha,B.1.1.7,2021-05-21
0.039016247,8.277737,1,EPI_ISL_1382776,Alpha,B.1.1.7,2021-02-25
3.0610838,3.4368477,1,EPI_ISL_2433144,Alpha,B.1.1.7,2021-05
6.700734,-1.280932,1,EPI_ISL_1797426,Alpha,B.1.1.7,2021-04-09
1.9489846,7.3689594,1,EPI_ISL_1834691,Alpha,B.1.1.7,2021-04-06
9.833797,-0.29899502,1,EPI_ISL_2333325,Alpha,B.1.1.7,2021-04-29
2.097281,0.9621606,1,EPI_ISL_1827377,Alpha,B.1.1.7,2021-04-14
7.3009796,-3.1011696,1,EPI_ISL_7704126,Alpha,B.1.1.7,2021-07-08
9.46172,0.30029964,1,EPI_ISL_2043987,Alpha,B.1.1.7,2021-05-03
2.9907942,2.042387,1,EPI_ISL_1962740,Alpha,B.1.1.7,2021-04-16
6.7007036,-1.2809067,1,EPI_ISL_2474514,Alpha,B.1.1.7,2021-05-20
3.5767841,4.5091124,1,EPI_ISL_1797054,Alpha,B.1.1.7,2021-04-10
9.130775,-3.8987799,1,EPI_ISL_2641970,Alpha,Q.2,2021-06-13
4.188965,2.6608262,1,EPI_ISL_2045726,Alpha,B.1.1.7,2021-04-27
7.4809513,2.3288083,1,EPI_ISL_2564012,Alpha,B.1.1.7,2021-03-25
-1.6428485,7.472,1,EPI_ISL_2609995,Alpha,B.1.1.7,2021-05-27
3.4442704,6.0001106,1,EPI_ISL_1599371,Alpha,B.1.1.7,2021-03
3.272925,7.086897,1,EPI_ISL_1534914,Alpha,B.1.1.7,2021-03-31
2.1930952,1.0024617,1,EPI_ISL_1302737,Alpha,B.1.1.7,2021-03-08
2.2021675,4.672001,1,EPI_ISL_1420645,Alpha,B.1.1.7,2021-01-17
9.635036,-2.010994,1,EPI_ISL_2656243,Alpha,B.1.1.7,2021-04-15
3.8519416,3.1680446,1,EPI_ISL_1278703,Alpha,B.1.1.7,2021-02-17
3.420795,6.0079503,1,EPI_ISL_1963146,Alpha,B.1.1.7,2021-04-29
3.0392795,3.4181376,1,EPI_ISL_2145506,Alpha,B.1.1.7,2021
0.25849056,8.720424,1,EPI_ISL_1792050,Alpha,B.1.1.7,2021-04-15
-3.905149,2.6067166,1,EPI_ISL_2632281,Alpha,B.1.1.7,2021-06-06
-0.007678032,8.316619,1,EPI_ISL_2382302,Alpha,B.1.1.7,2021-04-26
6.9638042,4.7970247,1,EPI_ISL_1745293,Alpha,B.1.1.7,2021-04-12
-8.4262295,-2.532842,1,EPI_ISL_2686445,Alpha,B.1.1.7,2021-06-09
2.2020645,4.6642694,1,EPI_ISL_1545802,Alpha,B.1.1.7,2021-02-25
6.6663427,5.710512,1,EPI_ISL_1413984,Alpha,B.1.1.7,2021-03-21
-11.3884735,-0.18758535,1,EPI_ISL_1248820,Alpha,B.1.1.7,2021-03-02
4.03393,5.376747,1,EPI_ISL_1655302,Alpha,B.1.1.7,2021-03
8.326313,7.717332,1,EPI_ISL_1791601,Alpha,B.1.1.7,2021-04-11
10.638321,-4.2233744,1,EPI_ISL_2099440,Alpha,B.1.1.7,2021-04-12
2.2651577,6.1575804,1,EPI_ISL_2927031,Alpha,B.1.1.7,2021-06-26
8.0225525,-1.1166058,1,EPI_ISL_2481493,Alpha,B.1,2021-05-20
9.975361,0.17235184,1,EPI_ISL_1752671,Alpha,B.1.1.7,2021-03-31
12.367577,-3.1548133,1,EPI_ISL_1695992,Alpha,B.1.1.7,2021-03-02
9.44932,-2.164041,1,EPI_ISL_1827346,Alpha,B.1.1.7,2021-04-13
7.0630245,4.8627176,1,EPI_ISL_2466708,Alpha,B.1.1.7,2021-05-25
2.5035715,3.0048351,1,EPI_ISL_1834882,Alpha,B.1.1.7,2021-03-31
6.015711,3.75954,1,EPI_ISL_2181808,Alpha,B.1.1.7,2021-05-03
5.7686763,3.5470934,1,EPI_ISL_1604884,Alpha,B.1.1.7,2021-03-19
12.383282,-3.1235018,1,EPI_ISL_2185371,Alpha,B.1.1.7,2021-05-06
9.654785,0.923419,1,EPI_ISL_5030298,Alpha,B.1.1.7,2021-06-23
12.312775,-3.2094245,1,EPI_ISL_3894742,Alpha,B.1.1.7,2021-06-29
7.9833345,-1.0779171,1,EPI_ISL_4444765,Alpha,B.1.1.7,2021-04-26
9.425847,-2.1717777,1,EPI_ISL_3599208,Alpha,B.1.1.7,2021-04-26
0.33088684,7.59503,1,EPI_ISL_3104990,Alpha,B.1.1.7,2021-07-05
3.3366241,0.9022474,1,EPI_ISL_2324800,Alpha,B.1.1.7,2021-04-08
6.6584888,5.6951156,1,EPI_ISL_2357827,Alpha,B.1.1.7,2021-05-01
9.670347,0.923769,1,EPI_ISL_2663784,Alpha,B.1.1.7,2021-04-26
2.9050505,6.5781527,1,EPI_ISL_3820334,Alpha,B.1.1.7,2021-08-01
-4.163707,-5.9878016,1,EPI_ISL_1627427,Alpha,B.1.1.7,2021-03-31
6.7955446,-3.0547247,1,EPI_ISL_2658463,Alpha,B.1,2021-04-17
-30.047602,7.9060516,1,EPI_ISL_3026816,Alpha,B.1.1,2021-07-08
3.589683,-0.4842682,1,EPI_ISL_2762027,Alpha,B.1.1.7,2021-06-17
3.0001793,3.386671,1,EPI_ISL_2127937,Alpha,B.1.1.7,2021-04-26
9.426212,-2.2684278,1,EPI_ISL_1189291,Alpha,B.1.1.7,2021-02-26
6.798236,-3.0550365,1,EPI_ISL_1576887,Alpha,B.1.1.7,2021-04-01
4.0496864,5.3768167,1,EPI_ISL_1413353,Alpha,B.1.1.7,2021-03-10
-3.3767247,-2.6696155,1,EPI_ISL_2453324,Alpha,B.1.1.7,2021-04-15
4.368761,0.18928814,1,EPI_ISL_2981123,Alpha,B.1.1.7,2021-06-24
9.472689,-2.20325,1,EPI_ISL_2365220,Alpha,B.1.1.7,2021-05-13
9.130938,-3.8987465,1,EPI_ISL_2180595,Alpha,B.1.1.7,2021-05-09
5.501898,1.9417639,1,EPI_ISL_1190407,Alpha,B.1.1.7,2021-02-24
3.3276243,2.212285,1,EPI_ISL_2180085,Alpha,B.1.1.7,2021-04-02
9.465055,-2.148378,1,EPI_ISL_2619302,Alpha,B.1.1.7,2021-04-06
-29.508345,7.991955,1,EPI_ISL_2305118,Alpha,B.1.1.7,2021-05-11
4.3921356,0.20473957,1,EPI_ISL_2266434,Alpha,B.1.1.7,2021-05-14
10.614788,-4.2544937,1,EPI_ISL_2784419,Alpha,B.1.1.7,2021-06-25
7.3140163,-1.1920593,1,EPI_ISL_1661782,Alpha,Q.1,2021-03-31
9.5039425,-2.117135,1,EPI_ISL_1454391,Alpha,B.1.1.7,2021-03-22
10.278057,-1.2558851,1,EPI_ISL_1416946,Alpha,B.1.1.7,2021-03-16
3.1597424,4.6742363,1,EPI_ISL_2255664,Alpha,B.1.1.7,2021-03-25
3.7330613,7.4689903,1,EPI_ISL_1330359,Alpha,B.1.1.7,2021-03-10
4.0572386,5.34552,1,EPI_ISL_2107714,Alpha,B.1.1.7,2021-04-12
-1.6351519,7.487253,1,EPI_ISL_1246714,Alpha,B.1.1.7,2021-03-01
-7.49494,-1.4808419,1,EPI_ISL_1699632,Alpha,B.1.1.7,2021-04-13
6.9242277,-2.8557682,1,EPI_ISL_1172291,Alpha,B.1.1,2021-02-24
3.6436906,0.66687155,1,EPI_ISL_1829338,Alpha,B.1.1.7,2021-04-25
12.39106,-3.1158228,1,EPI_ISL_1756649,Alpha,B.1.1.7,2021-04-07
4.3763123,0.19703388,1,EPI_ISL_1330893,Alpha,B.1.1.7,2021-03-09
10.286064,-1.2245541,1,EPI_ISL_3667126,Alpha,B.1.1.7,2021-04-07
3.6148586,0.855253,1,EPI_ISL_2888767,Alpha,B.1.1.7,2021-06-16
3.2726202,7.086874,1,EPI_ISL_2983549,Alpha,B.1.1.7,2021-07
-29.95377,7.4216385,1,EPI_ISL_3186432,Alpha,B.1.1.7,2021-07-19
0.26648712,8.720319,1,EPI_ISL_3781649,Alpha,B.1.1.7,2021-04-26
4.041643,5.369051,1,EPI_ISL_3505801,Alpha,B.1.1.7,2021-07-01
12.336517,-3.0922403,1,EPI_ISL_2364726,Alpha,B.1.1.7,2021-05
6.8615475,-2.8951268,1,EPI_ISL_1385215,Alpha,B.1.1.7,2021-03-20
7.94622,7.170125,1,EPI_ISL_1440319,Alpha,B.1.1.7,2021-03-19
-8.426101,-2.462672,1,EPI_ISL_4715700,Alpha,B.1.1.7,2021-08-12
10.223845,-1.2244616,1,EPI_ISL_1359833,Alpha,B.1.1.7,2021-01-27
4.241073,1.285933,1,EPI_ISL_2926066,Alpha,B.1.1.7,2021-06-18
-1.7053466,7.417225,1,EPI_ISL_1410784,Alpha,B.1.1.7,2021-03-20
6.9569845,-2.9743986,1,EPI_ISL_6706685,Alpha,B.1.1.7,2021-05-11
-1.6355367,7.486747,1,EPI_ISL_1351995,Alpha,B.1.1.7,2021-03-10
9.548487,-0.2043767,1,EPI_ISL_1853568,Alpha,B.1.1.7,2021-04-19
9.44913,-2.171712,1,EPI_ISL_1811602,Alpha,B.1.1.7,2021-04-19
2.2806401,6.1498246,1,EPI_ISL_1997775,Alpha,B.1.1.7,2021-04-11
10.568062,-4.223108,1,EPI_ISL_5496234,Alpha,B.1.1.7,2021-08-23
12.4223995,-3.1080928,1,EPI_ISL_1455903,Alpha,B.1.1.7,2021-03-12
3.327529,2.2126117,1,EPI_ISL_2427329,Alpha,B.1.1.7,2021-05-21
7.344982,-1.1925254,1,EPI_ISL_2621315,Alpha,B.1.1.7,2021-04-26
0.26640606,8.720319,1,EPI_ISL_1216723,Alpha,B.1.1.7,2021-02-25
3.159771,4.6744747,1,EPI_ISL_2247595,Alpha,B.1.1.7,2021-05-03
6.7827015,-3.0552073,1,EPI_ISL_1657739,Alpha,B.1.1.7,2020-12-16
-7.4870815,-1.5043011,1,EPI_ISL_1387712,Alpha,B.1.1.7,2021-03-01
4.026085,5.368891,1,EPI_ISL_1857485,Alpha,B.1.1.7,2021-04-23
10.638154,-4.223345,1,EPI_ISL_2385502,Alpha,B.1.1.7,2021-05-03
-11.38073,-0.21119261,1,EPI_ISL_1524649,Alpha,B.1.1.7,2021-03-17
8.654451,8.2257395,1,EPI_ISL_2374166,Alpha,B.1.1.7,2021-05-04
8.022827,-1.0936208,1,EPI_ISL_2647972,Alpha,B.1.1.7,2021-05-28
3.0940757,3.480648,1,EPI_ISL_3045592,Alpha,B.1.1.7,2021-07-17
12.391073,-3.108059,1,EPI_ISL_1837023,Alpha,B.1.1.7,2021-04-07
7.41059,2.3912296,1,EPI_ISL_2565600,Alpha,B.1.1.7,2021-03-15
4.033834,5.3688297,1,EPI_ISL_3879194,Alpha,B.1.1.7,2021-06-21
9.586615,-1.9928868,1,EPI_ISL_3598304,Alpha,B.1.1.7,2021-04-10
0.051140785,7.8167725,1,EPI_ISL_951438,Alpha,B.1.1.7,2021-01-12
5.7678766,3.5453358,1,EPI_ISL_2289540,Alpha,B.1.1.7,2021-05-11
10.309774,-1.3104753,1,EPI_ISL_2016066,Alpha,B.1.1.7,2021-04-27
7.3994923,-2.863855,1,EPI_ISL_4000411,Alpha,B.1.1.7,2021-08-07
9.464927,-2.1405544,1,EPI_ISL_1941913,Alpha,B.1.1.7,2021-03-22
7.8569603,4.496707,1,EPI_ISL_1255806,Alpha,B.1.1.7,2021-02-28
0.06638622,7.7620583,1,EPI_ISL_2787311,Alpha,B.1.1.7,2021-06-08
9.810199,-0.31461382,1,EPI_ISL_2097023,Alpha,B.1.1.7,2021-04-10
2.1929836,0.9945555,1,EPI_ISL_2568235,Alpha,B.1.1.7,2021-06-10
6.7085667,-1.2809687,1,EPI_ISL_2893524,Alpha,B.1.1.7,2021-06-20
-1.6428795,7.47196,1,EPI_ISL_1412816,Alpha,B.1.1.7,2021-03-22
12.258184,-3.131298,1,EPI_ISL_2315235,Alpha,B.1.1.7,2021-05-21
9.472631,-2.156178,1,EPI_ISL_1473759,Alpha,B.1.1.7,2021-03-22
10.301874,-1.2322459,1,EPI_ISL_3003429,Alpha,B.1.1.7,2020-12-21
6.0150146,2.0792542,1,EPI_ISL_1828340,Alpha,B.1.1.7,2021-04-26
-3.8893795,2.5989165,1,EPI_ISL_3474639,Alpha,B.1.1.7,2021-05-24
6.537631,7.300926,1,EPI_ISL_2005651,Alpha,B.1.1.7,2021-04-21
4.3921986,0.20465946,1,EPI_ISL_1786310,Alpha,B.1.1.7,2021-03-26
-3.3845997,-2.6696005,1,EPI_ISL_3244109,Alpha,B.1.1.7,2021-05-17
7.321821,-1.1922016,1,EPI_ISL_1642947,Alpha,B.1.1.7,2021-04-08
-3.173799,-5.341963,1,EPI_ISL_1062755,Alpha,B.1.1.7,2021-02-12
-6.633436,6.8136396,1,EPI_ISL_2647946,Alpha,Q.4,2021-05-29
3.6133308,-0.48420596,1,EPI_ISL_2260010,Alpha,B.1.1.7,2021-05-05
-4.1326194,-5.9564137,1,EPI_ISL_5967135,Alpha,B.1.1.7,2021-06-26
7.5043125,2.3364935,1,EPI_ISL_1988485,Alpha,B.1.1.7,2021-04
4.070256,6.9264755,1,EPI_ISL_3491352,Alpha,B.1.1.7,2021-03-29
6.747507,-1.2342691,1,EPI_ISL_2771975,Alpha,B.1.1.7,2021-05-07
9.464827,-2.179624,1,EPI_ISL_3480759,Alpha,B.1.1.7,2021-04-12
3.1108975,8.492712,1,EPI_ISL_2675748,Alpha,B.1.1.7,2021-05-31
-3.6089282,-0.7836838,1,EPI_ISL_2398202,Alpha,Q.3,2021-05-17
2.3428478,6.242813,1,EPI_ISL_2247001,Alpha,B.1.1.7,2021-05-05
2.503438,3.090725,1,EPI_ISL_2323976,Alpha,B.1.1.7,2021-05-09
1.5100651,9.176051,1,EPI_ISL_2690195,Alpha,B.1.1.7,2021-06-14
2.9058352,2.6582003,1,EPI_ISL_2667014,Alpha,B.1.1.7,2021-06-07
-3.8973079,2.6068916,1,EPI_ISL_2007293,Alpha,B.1.1.7,2021-05-04
12.375408,-3.146903,1,EPI_ISL_2674429,Alpha,B.1.1.7,2021-05
2.044414,0.9525566,1,EPI_ISL_1723007,Alpha,B.1.1.7,2021-04-10
10.184509,-1.3572397,1,EPI_ISL_1694800,Alpha,B.1.1.7,2021-04-01
9.519692,-2.09348,1,EPI_ISL_2720460,Alpha,B.1.1.7,2021-05-03
9.97543,0.16470432,1,EPI_ISL_2841913,Alpha,B.1.1.7,2021-05-08
6.924479,-2.8566332,1,EPI_ISL_2091070,Alpha,B.1.1.7,2021-04-30
3.108725,3.5793862,1,EPI_ISL_2322498,Alpha,B.1.1.7,2021-05-08
10.293797,-1.2244511,1,EPI_ISL_1993844,Alpha,B.1.1.7,2021-05-01
8.089523,2.2761593,1,EPI_ISL_2099328,Alpha,B.1.1.7,2021-04-25
2.9377728,3.3556433,1,EPI_ISL_1190221,Alpha,B.1.1.7,2021-02-25
-3.6087594,-0.79133916,1,EPI_ISL_1732277,Alpha,B.1.1.7,2021-04-09
6.0008593,2.0803766,1,EPI_ISL_2779016,Alpha,B.1.1.7,2021-06-02
5.9773064,2.0725713,1,EPI_ISL_5070760,Alpha,B.1.1.7,2021-05-18
4.2175283,1.2698269,1,EPI_ISL_2854664,Alpha,B.1.1.7,2021-06-08
0.26630545,8.720255,1,EPI_ISL_5595419,Alpha,B.1.1.7,2021-04-08
3.1029615,8.484764,1,EPI_ISL_2666241,Alpha,B.1.1.7,2021-05-31
-7.487055,-1.5198832,1,EPI_ISL_2149178,Alpha,B.1.1.7,2021-05-03
-9.630391,-3.804453,1,EPI_ISL_1389628,Alpha,B.1.1.7,2021-03-18
9.503684,-2.1015415,1,EPI_ISL_994505,Alpha,B.1.1.7,2021-01-16
2.0366726,0.94478655,1,EPI_ISL_1899405,Alpha,B.1.1.7,2021-04-07
-8.426201,-2.462703,1,EPI_ISL_2878148,Alpha,B.1.1.7,2021-06-16
3.5768318,4.4932547,1,EPI_ISL_2365643,Alpha,B.1.1.7,2021-05-18
9.983276,0.18803191,1,EPI_ISL_996293,Alpha,B.1.1.7,2021
12.375359,-3.1546679,1,EPI_ISL_1259214,Alpha,B.1.1.7,2021-03-09
6.708563,-1.2730827,1,EPI_ISL_1045902,Alpha,B.1.1.7,2021-02-08
3.6706715,7.406369,1,EPI_ISL_1674236,Alpha,B.1.1.7,2021-01-07
0.32090473,8.775007,1,EPI_ISL_1247294,Alpha,B.1.1.7,2021-03-04
0.039806843,8.279256,1,EPI_ISL_2151694,Alpha,B.1.1.7,2021-04-27
6.7766814,-0.09990835,1,EPI_ISL_2484298,Alpha,B.1.1.7,2021-02-08
12.390995,-3.1235552,1,EPI_ISL_3895052,Alpha,B.1.1.7,2021-07-05
2.8977742,2.6425571,1,EPI_ISL_2298456,Alpha,B.1.1.7,2021-05-17
12.406628,-3.1624556,1,EPI_ISL_2475636,Alpha,B.1.1.7,2021-05-18
6.755226,-1.2261086,1,EPI_ISL_1443290,Alpha,B.1.1.7,2021-03-22
2.897771,2.6581259,1,EPI_ISL_1996680,Alpha,B.1.1.7,2021-04-09
10.630246,-4.2234907,1,EPI_ISL_2621240,Alpha,B.1.1.7,2021-04-21
5.0418816,0.60508966,1,EPI_ISL_2379204,Alpha,B.1.1.7,2021-04-06
3.0298076,3.4133768,1,EPI_ISL_945246,Alpha,B.1.1.7,2021-01-05
-9.622223,-3.8041954,1,EPI_ISL_3155006,Alpha,B.1.1.7,2021-07-13
3.2806091,7.1103706,1,EPI_ISL_3158297,Alpha,B.1.1.7,2021-05-31
12.336403,-3.1625843,1,EPI_ISL_2115256,Alpha,B.1.1.7,2021-04-30
3.6042743,0.68988895,1,EPI_ISL_2482689,Alpha,B.1.1.7,2021-05-25
-1.6976142,7.409397,1,EPI_ISL_1243698,Alpha,B.1.1.7,2021-03-01
3.0782943,3.339961,1,EPI_ISL_3509124,Alpha,B.1.1.7,2021-05-23
-3.9282193,2.5676718,1,EPI_ISL_2637590,Alpha,Q.4,2021-05-25
2.8972445,6.570421,1,EPI_ISL_3488477,Alpha,B.1.1.7,2021-05-24
8.196854,7.498619,1,EPI_ISL_1245428,Alpha,B.1.1.7,2021-03-01
3.1032557,8.516258,1,EPI_ISL_1916042,Alpha,B.1.1.7,2021-04-12
-0.36371374,1.0675344,1,EPI_ISL_2862020,Alpha,B.1.1.7,2021-06-26
12.250311,-3.271914,1,EPI_ISL_938018,Alpha,B.1.1.7,2021-01-21
6.576667,7.269579,1,EPI_ISL_2406228,Alpha,B.1.1.7,2021-05-18
-1.3113241,6.039138,1,EPI_ISL_2268173,Alpha,B.1.1.7,2021-04-15
10.666018,-4.200495,1,EPI_ISL_2709275,Alpha,B.1.1.7,2021-05-29
5.2646027,4.492427,1,EPI_ISL_1700624,Alpha,B.1.1.7,2021-04-10
-0.5985923,7.959284,1,EPI_ISL_3076191,Alpha,B.1.1.7,2021-07-02
8.19901,7.486704,1,EPI_ISL_2604872,Alpha,B.1.1.7,2021-06-09
-30.407028,7.6793976,1,EPI_ISL_2894562,Alpha,B.1.1.7,2021-06-05
1.9566617,7.337656,1,EPI_ISL_2716477,Alpha,Q.3,2021-06-05
7.481058,2.3365116,1,EPI_ISL_1615163,Alpha,Q.4,2021-03-27
-9.732304,-3.8045945,1,EPI_ISL_4505536,Alpha,B.1.1.7,2021-07-23
4.2747803,2.5745916,1,EPI_ISL_1843799,Alpha,B.1.1.7,2021-04-09
7.8506737,4.499102,1,EPI_ISL_2144265,Alpha,B.1.1.7,2021-04-19
2.0693598,5.875671,1,EPI_ISL_2926159,Alpha,B.1.1.7,2021-07-02
7.2844296,-3.0944057,1,EPI_ISL_3213239,Alpha,B.1.1.7,2021-07-04
7.3632035,-4.5045576,1,EPI_ISL_2481879,Alpha,B.1.1.7,2021-05-24
9.983279,0.18044496,1,EPI_ISL_3190444,Alpha,B.1.1.7,2021-05-29
2.7907505,-0.69391775,1,EPI_ISL_2240394,Alpha,B.1.1.7,2021
0.06669283,7.7466593,1,EPI_ISL_2485017,Alpha,B.1.1.7,2021-05-15
7.9168243,6.6683598,1,EPI_ISL_1928716,Alpha,B.1.1.7,2021-04-21
6.9199076,-2.839819,1,EPI_ISL_1627563,Alpha,B.1.1.7,2021-02-18
3.2740974,0.83976173,1,EPI_ISL_6375041,Alpha,B.1.1.7,2021-04-09
2.2175994,4.414137,1,EPI_ISL_2794265,Alpha,B.1.1.7,2021-05-11
12.367523,-3.146813,1,EPI_ISL_2215493,Alpha,B.1.1.7,2021-05-04
4.1264553,2.6765094,1,EPI_ISL_1474865,Alpha,B.1.1.7,2020-12-18
6.7242317,-1.2652259,1,EPI_ISL_2628702,Alpha,B.1.1.7,2021-06-03
6.7006407,-2.5179791,1,EPI_ISL_10145997,Alpha,B.1.1.7,2021-03-31
4.033025,1.0829983,1,EPI_ISL_1325162,Alpha,B.1.1.7,2021-03-15
3.3275871,2.1969414,1,EPI_ISL_957812,Alpha,B.1.1.7,2021-01-29
2.2651596,6.157677,1,EPI_ISL_2207050,Alpha,B.1.1.7,2021-05-03
10.286163,-1.2323251,1,EPI_ISL_2597564,Alpha,B.1.1.7,2021-04-12
3.031217,3.4255505,1,EPI_ISL_1491420,Alpha,B.1.1.7,2021-03-24
9.457071,-2.164124,1,EPI_ISL_1256735,Alpha,B.1.1.7,2021-03-05
12.39872,-3.1391869,1,EPI_ISL_2007290,Alpha,B.1.1.7,2021-05-03
4.0104628,5.345566,1,EPI_ISL_1570796,Alpha,B.1.1.7,2021-03-29
7.5042477,2.3287988,1,EPI_ISL_1670784,Alpha,B.1.1.7,2021-04-10
7.9578667,6.685789,1,EPI_ISL_6605003,Alpha,Q.7,2021-11-04
12.351898,-3.170329,1,EPI_ISL_2558284,Alpha,B.1.1.7,2021-05-04
2.0443058,0.96038723,1,EPI_ISL_1604410,Alpha,B.1.1.7,2021-03-12
10.638063,-4.2232556,1,EPI_ISL_2676614,Alpha,B.1.1.7,2021-06-08
2.9057846,2.6658654,1,EPI_ISL_1840352,Alpha,B.1.1.7,2021-04-14
