t-SNE component 1,t-SNE component 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
4.7127295,1.6820308,2,EPI_ISL_3100186,Alpha,B.1.1.7,2021-07-05
4.697066,1.6747019,2,EPI_ISL_4375365,Alpha,B.1.1.7,2021-04-29
3.2799814,9.371998,2,EPI_ISL_2862440,Alpha,B.1.1.7,2021-06-22
3.2794254,9.37219,2,EPI_ISL_3391045,Alpha,B.1.1.7,2021-07-13
11.225517,5.1049385,2,EPI_ISL_4372991,Alpha,B.1.1.7,2021-05-06
11.194903,4.889292,2,EPI_ISL_4302447,Alpha,B.1.1.7,2021-07-22
4.6970425,1.6783825,2,EPI_ISL_3164400,Alpha,B.1.1.7,2021-06-24
4.703825,1.6833092,2,EPI_ISL_2305118,Alpha,B.1.1.7,2021-05-11
11.198398,4.892241,2,EPI_ISL_11906965,Alpha,B.1.1.7,2021-04-14
11.197681,4.8918676,2,EPI_ISL_2184784,Alpha,B.1.1.7,2021-05-07
11.198179,4.8921547,2,EPI_ISL_1789244,Alpha,Q.3,2021-04-07
10.13204,7.8016844,2,EPI_ISL_4138838,Alpha,B.1.1.7,2021-08-04
3.279427,9.372185,2,EPI_ISL_2315171,Alpha,B.1.1.7,2021-05-20
3.2794256,9.372188,2,EPI_ISL_2933265,Alpha,B.1.1.7,2021-06-26
11.198178,4.892132,2,EPI_ISL_2184079,Alpha,B.1.1.7,2021-05-02
4.7031174,1.6743149,2,EPI_ISL_2863438,Alpha,B.1.1.7,2021-06-23
11.198201,4.892193,2,EPI_ISL_2185379,Alpha,B.1.1.7,2021-05-06
7.8542156,6.747678,2,EPI_ISL_4381706,Alpha,B.1.1.7,2021-05-28
4.685726,1.6731442,2,EPI_ISL_3186326,Alpha,B.1.1.7,2021-07-16
4.6783876,1.6660129,2,EPI_ISL_3186372,Alpha,B.1.1.7,2021-07-16
3.4630349,9.24475,2,EPI_ISL_2647946,Alpha,Q.4,2021-05-29
3.2793493,9.3723135,2,EPI_ISL_5337157,Alpha,B.1.1.7,2021-08-07
3.2794201,9.372202,2,EPI_ISL_2235772,Alpha,B.1.1.7,2021-05-17
4.6783805,1.6658913,2,EPI_ISL_3801469,Alpha,B.1.1.7,2021-08-02
3.4619424,9.244255,2,EPI_ISL_3455571,Alpha,B.1.1.7,2021-07-13
3.1068373,9.409701,2,EPI_ISL_2022602,Alpha,B.1.1.7,2021-04-23
3.4631557,9.244716,2,EPI_ISL_3387425,Alpha,B.1.1.7,2021-07-12
3.2799566,9.371796,2,EPI_ISL_1389628,Alpha,B.1.1.7,2021-03-18
11.197934,4.891893,2,EPI_ISL_2233322,Alpha,B.1.1.7,2021-05-04
3.2792134,9.372464,2,EPI_ISL_1741577,Alpha,B.1.1.7,2021-04-16
4.684399,1.6771423,2,EPI_ISL_3100252,Alpha,B.1.1.7,2021-06-28
4.717065,1.6898652,2,EPI_ISL_3100222,Alpha,B.1.1.7,2021-06-28
4.71242,1.6813419,2,EPI_ISL_4381129,Alpha,B.1.1.7,2021-06-03
11.471291,4.3536916,2,EPI_ISL_3324693,Alpha,B.1.1.7,2021-07-16
3.4632635,9.244715,2,EPI_ISL_3188965,Alpha,B.1.1.7,2021-06-25
3.2784047,9.3726425,2,EPI_ISL_9949793,Alpha,B.1.1.7,2021
3.2787354,9.372687,2,EPI_ISL_3717315,Alpha,B.1.1.7,2021-08-05
4.7051206,1.6783147,2,EPI_ISL_2636360,Alpha,B.1.1.7,2021-06-02
7.194834,9.41864,2,EPI_ISL_3948597,Alpha,B.1.1.7,2021-08
3.2794259,9.37218,2,EPI_ISL_2002889,Alpha,B.1.1.7,2021-04-20
3.2794223,9.372189,2,EPI_ISL_2487615,Alpha,B.1.1.7,2021-06-03
11.105889,5.1876388,2,EPI_ISL_2400403,Alpha,B.1.1.7,2021-05-17
11.200392,4.891064,2,EPI_ISL_2305102,Alpha,B.1.1.7,2021-05-12
11.198195,4.8921947,2,EPI_ISL_1802085,Alpha,B.1,2021-04-13
4.6990786,1.6711541,2,EPI_ISL_3237618,Alpha,AY.122,2021-06-24
4.718285,1.6910123,2,EPI_ISL_2981883,Alpha,B.1.1.7,2021-07-08
11.198285,4.8921523,2,EPI_ISL_2150741,Alpha,B.1.1.7,2021-04-26
4.719738,1.6912714,2,EPI_ISL_2981057,Alpha,B.1.1.7,2021-07-02
4.6882577,1.672901,2,EPI_ISL_3049971,Alpha,B.1.1.7,2021-07-01
3.2794156,9.372202,2,EPI_ISL_2445952,Alpha,B.1.1.7,2021-05-23
4.7039747,1.6840123,2,EPI_ISL_3186432,Alpha,B.1.1.7,2021-07-19
3.2794192,9.372205,2,EPI_ISL_3155006,Alpha,B.1.1.7,2021-07-13
11.092698,5.653315,2,EPI_ISL_1789310,Alpha,B.1.1.7,2021-04-08
4.6955366,1.6794105,2,EPI_ISL_3186312,Alpha,B.1.1.7,2021-07-09
4.6924005,1.6704091,2,EPI_ISL_3100231,Alpha,B.1.1.7,2021-07-05
4.709168,1.680858,2,EPI_ISL_3026816,Alpha,B.1.1,2021-07-08
4.688277,1.673407,2,EPI_ISL_4378511,Alpha,AY.113,2021-06-01
11.198754,4.892225,2,EPI_ISL_2150730,Alpha,B.1.1.7,2021-04-26
11.198373,4.8920264,2,EPI_ISL_1040214,Alpha,B.1.1.7,2021-02-06
4.709144,1.6809127,2,EPI_ISL_3186337,Alpha,B.1.1.7,2021-07-20
11.198206,4.8921885,2,EPI_ISL_5626538,Alpha,B.1.1.7,2021-08-24
11.198185,4.892128,2,EPI_ISL_4372800,Alpha,B.1,2021-04-28
4.688385,1.6799018,2,EPI_ISL_3419096,Alpha,Q.8,2021-07-14
4.70669,1.6819904,2,EPI_ISL_3186455,Alpha,B.1.1.7,2021-07-19
11.198204,4.8921924,2,EPI_ISL_4373345,Alpha,B.1.1.7,2021-06-07
11.198188,4.8921523,2,EPI_ISL_2046264,Alpha,B.1.1.7,2021-04-28
4.709495,1.6799667,2,EPI_ISL_3100260,Alpha,B.1.1.7,2021-07-05
3.2794197,9.372199,2,EPI_ISL_1838736,Alpha,B.1.1.7,2021-03-10
11.198195,4.892195,2,EPI_ISL_4369366,Alpha,B.1.1.7,2021-06-14
4.7123914,1.684375,2,EPI_ISL_6060074,Delta,AY.44,2021-10-02
4.6887827,1.6704015,2,EPI_ISL_8252867,Delta,AY.43,2021-12-04
4.682734,1.6674759,2,EPI_ISL_6164076,Delta,AY.44,2021-10-07
4.69006,1.6730163,2,EPI_ISL_3390190,Delta,AY.127,2021-07-23
4.7064037,1.6806275,2,EPI_ISL_5984269,Delta,B.1.617.2,2021-10-06
4.6915636,1.6505433,2,EPI_ISL_4847061,Delta,AY.25,2021-09-21
10.132019,7.8016853,2,EPI_ISL_5005326,Delta,AY.112,2021-09-12
4.689353,1.6452034,2,EPI_ISL_10173199,Delta,AY.4,2021-12-14
4.6948795,1.6488612,2,EPI_ISL_5760767,Delta,AY.54,2021-09-18
8.755171,5.2862177,2,EPI_ISL_4555545,Delta,AY.43,2021-09-12
4.668661,1.6361328,2,EPI_ISL_4164431,Delta,AY.47,2021-08-18
4.6768193,1.6422955,2,EPI_ISL_6189527,Delta,AY.129,2021-10-27
3.6182063,8.356777,2,EPI_ISL_4391255,Delta,AY.75,2021-09-03
4.162923,8.646754,2,EPI_ISL_7641493,Delta,AY.80,2021-12-03
4.688706,1.6479281,2,EPI_ISL_6333361,Delta,AY.43,2021-09-25
2.0128634,9.389174,2,EPI_ISL_3807812,Delta,AY.98,2021-08-24
4.69575,1.6487577,2,EPI_ISL_5715685,Delta,AY.29,2021-09-04
6.058762,7.4838777,2,EPI_ISL_6622773,Delta,AY.103,2021-11-06
4.682885,1.6422584,2,EPI_ISL_7970647,Delta,AY.122,2021-11-03
4.1669664,7.3169384,2,EPI_ISL_7022834,Delta,AY.122,2021-11-25
4.689674,1.6481053,2,EPI_ISL_3313332,Delta,B.1.617.2,2021-08-01
4.6955624,1.6530077,2,EPI_ISL_3018732,Delta,AY.44,2021-06-29
4.694734,1.654105,2,EPI_ISL_5166781,Delta,AY.118,2021-09-22
4.6734486,1.6371777,2,EPI_ISL_5722790,Delta,AY.29,2021-09-08
4.683858,1.6445153,2,EPI_ISL_4908628,Delta,AY.44,2021-08-26
4.694614,1.6503947,2,EPI_ISL_8311445,Delta,AY.25,2021-12-19
4.6941743,1.6470119,2,EPI_ISL_3390472,Delta,AY.9.2,2021-07-27
4.684859,1.6481999,2,EPI_ISL_7605736,Delta,AY.34,2021-11-03
4.6872754,1.6420014,2,EPI_ISL_5401949,Delta,AY.122,2021-10-09
11.469562,4.3531203,2,EPI_ISL_5574627,Delta,AY.44,2021-10-06
4.70534,1.6578673,2,EPI_ISL_6796890,Delta,AY.111,2021-11-22
7.399461,8.743136,2,EPI_ISL_5080583,Delta,AY.103,2021-09-15
4.6844783,1.6411518,2,EPI_ISL_8435294,Delta,AY.23.1,2021-12-28
4.697794,1.6489928,2,EPI_ISL_8579822,Delta,AY.125,2021-11-22
4.696438,1.6454197,2,EPI_ISL_3251707,Delta,AY.4,2021-07-27
4.690643,1.6426828,2,EPI_ISL_3171627,Delta,AY.4,2021-07-23
4.675315,1.6343238,2,EPI_ISL_11268205,Delta,AY.44,2021-09
4.690728,1.6616249,2,EPI_ISL_6810065,Delta,AY.20,2021-10-23
4.6909723,1.6603295,2,EPI_ISL_5684463,Delta,AY.9,2021-09-11
4.7057157,1.6712722,2,EPI_ISL_4287817,Delta,AY.4,2021-09-10
2.0128596,9.389173,2,EPI_ISL_7268970,Delta,AY.44,2021-09-09
4.6862884,1.6585329,2,EPI_ISL_3451952,Delta,AY.26,2021-07-21
4.716594,1.6750776,2,EPI_ISL_6649722,Delta,AY.44,2021-10-04
7.7507806,7.225387,2,EPI_ISL_12099051,Delta,B.1.617.2,2021-12-10
4.6932526,1.6610603,2,EPI_ISL_4617637,Delta,AY.120,2021-09-22
4.687325,1.6568325,2,EPI_ISL_3502604,Delta,AY.5,2021-06-29
4.7063932,1.6713732,2,EPI_ISL_6121338,Delta,AY.126,2021-11-02
4.714359,1.67032,2,EPI_ISL_9102821,Delta,AY.119.1,2022-01-04
4.6882906,1.6603765,2,EPI_ISL_4339421,Delta,AY.9.2,2021-08-17
4.697357,1.6621728,2,EPI_ISL_3223072,Delta,AY.4,2021-07-27
4.7141223,1.6697098,2,EPI_ISL_4659323,Delta,AY.29.1,2021-08-07
4.7085495,1.6703969,2,EPI_ISL_11244730,Delta,AY.43,2021-11-17
4.6919928,1.6592144,2,EPI_ISL_6120509,Delta,AY.25,2021-11-02
-0.4011964,8.245931,2,EPI_ISL_6067482,Delta,AY.100,2021-10-06
0.20296566,9.016624,2,EPI_ISL_6079658,Delta,AY.103,2021-10-18
6.380654,6.9244423,2,EPI_ISL_6035368,Delta,AY.122,2021-10-29
8.292176,5.9314914,2,EPI_ISL_3854465,Delta,B.1.617.2,2021-08-04
4.6902795,1.6624951,2,EPI_ISL_5791102,Delta,AY.4.2,2021-10-22
4.074306,7.830161,2,EPI_ISL_4474994,Delta,AY.47,2021-08-12
4.6968913,1.6621265,2,EPI_ISL_9361421,Delta,AY.23,2021-11-12
4.6834617,1.6575981,2,EPI_ISL_4297007,Delta,AY.47,2021-08-27
4.68198,1.6564257,2,EPI_ISL_5892916,Delta,AY.4.2,2021-10-22
4.7081375,1.6712148,2,EPI_ISL_2622251,Delta,AY.6,2021-06-11
0.5538164,9.867466,2,EPI_ISL_5655663,Delta,AY.43,2021-09-01
4.6972976,1.6617393,2,EPI_ISL_3250802,Delta,AY.4,2021-07-14
4.689385,1.6645449,2,EPI_ISL_10757420,Delta,AY.4,2021-12-20
2.0248787,8.80253,2,EPI_ISL_4820503,Delta,B.1.617.2,2021-09-28
4.70791,1.6737243,2,EPI_ISL_10618875,Delta,AY.43,2021-12-20
4.6798205,1.6653211,2,EPI_ISL_5434637,Delta,B.1.617.2,2021-10-04
4.6887026,1.672591,2,EPI_ISL_11668726,Delta,AY.107,2021-10-22
4.9593635,8.701366,2,EPI_ISL_4555568,Delta,AY.9.2,2021-09-14
4.7144647,1.6888181,2,EPI_ISL_3019386,Delta,AY.39,2021-06-26
6.571768,9.761754,2,EPI_ISL_5427347,Delta,AY.122,2021-09-29
4.695266,1.6727533,2,EPI_ISL_5552752,Delta,AY.46.4,2021-09-18
4.6840224,1.6682078,2,EPI_ISL_16799844,Delta,B.1.617.2,2021-12-10
4.7154417,1.6830596,2,EPI_ISL_8116764,Delta,AY.27,2021-12-06
4.702003,1.675495,2,EPI_ISL_5785239,Delta,AY.4,2021-10-23
9.49876,6.448316,2,EPI_ISL_8646310,Delta,AY.39.1.4,2022-01-01
4.6845613,1.6668149,2,EPI_ISL_2001144,Delta,B.1.617.2,2021-03-22
4.6941996,1.6693337,2,EPI_ISL_6079451,Delta,AY.25.1,2021-10-18
4.6956925,1.6680101,2,EPI_ISL_10590772,Delta,B.1.617.2,2021-12-23
4.6795306,1.6667264,2,EPI_ISL_12069593,Delta,AY.92,2022-01-03
4.6950426,1.6736165,2,EPI_ISL_14593987,Delta,AY.122,2021-06-26
4.6958027,1.6775012,2,EPI_ISL_2786260,Delta,AY.25,2021-06-11
4.7159386,1.6860936,2,EPI_ISL_3266579,Delta,AY.4.4,2021-07-28
4.6986866,1.6808517,2,EPI_ISL_3390560,Delta,AY.4,2021-07-27
4.6899915,1.670994,2,EPI_ISL_7728817,Delta,AY.20,2021-11-13
4.698279,1.6693287,2,EPI_ISL_11881919,Delta,AY.122,2021-07-01
4.702577,1.6789464,2,EPI_ISL_4767604,Delta,AY.4.2.2,2021-09-25
4.7160616,1.6840899,2,EPI_ISL_8308313,Delta,AY.44,2021-12-18
4.69148,1.6683269,2,EPI_ISL_3680718,Delta,AY.103,2021-07-30
4.6973367,1.6710873,2,EPI_ISL_5512924,Delta,AY.122.1,2021-07-25
4.706181,1.6855843,2,EPI_ISL_3953443,Delta,AY.4,2021-08-26
4.722961,1.6905297,2,EPI_ISL_7610992,Delta,AY.4,2021-11-29
4.685743,1.6751319,2,EPI_ISL_7852260,Delta,AY.100,2021-12-14
4.692776,1.6719459,2,EPI_ISL_4101752,Delta,AY.33,2021-03-09
4.7048793,1.6824291,2,EPI_ISL_8199344,Delta,B.1.617.2,2021-12-07
10.640346,5.6912875,2,EPI_ISL_3767969,Delta,AY.4,2021-08-21
4.68592,1.6721396,2,EPI_ISL_4289958,Delta,AY.4,2021-09-10
4.688496,1.6721615,2,EPI_ISL_12841558,Delta,AY.101,2021-11-24
4.6968856,1.6536832,2,EPI_ISL_5342775,Delta,B.1.617.2,2021-08-16
4.712082,1.6670527,2,EPI_ISL_6067788,Delta,AY.100,2021-10-06
4.7067947,1.6582694,2,EPI_ISL_3540373,Delta,AY.126,2021-08-02
4.6854997,1.6489435,2,EPI_ISL_6671542,Delta,AY.4.2,2021-11-17
4.684429,1.649964,2,EPI_ISL_7012444,Delta,AY.4.2,2021-11-12
4.706955,1.6579181,2,EPI_ISL_6570832,Delta,AY.100,2021-10-11
4.694443,1.6561143,2,EPI_ISL_6695243,Delta,AY.25,2021-10-16
0.1011213,8.706296,2,EPI_ISL_7602939,Delta,AY.103,2021-11-28
4.6953444,1.6520965,2,EPI_ISL_7829558,Delta,AY.125,2021-12-06
4.707911,1.6563953,2,EPI_ISL_4274014,Delta,AY.63,2021-08-30
4.6995716,1.654309,2,EPI_ISL_8166115,Delta,AY.4,2021-12-18
4.697126,1.6562965,2,EPI_ISL_3850728,Delta,AY.119,2021-07-30
4.693559,1.6497058,2,EPI_ISL_7759730,Delta,AY.4.11,2021-12-03
9.653624,5.347535,2,EPI_ISL_7706078,Delta,AY.3,2021-11-24
4.713007,1.6654112,2,EPI_ISL_4892290,Delta,AY.71,2021-09-10
4.691279,1.6470401,2,EPI_ISL_7694612,Delta,AY.4.5,2021-12-01
4.6786113,1.6439159,2,EPI_ISL_6113756,Delta,AY.4,2021-11-01
4.102672,8.817666,2,EPI_ISL_2828981,Delta,AY.4,2021-06-29
4.531676,1.7200491,2,EPI_ISL_10172409,Delta,AY.4,2021-12-09
7.519088,5.8149924,2,EPI_ISL_7489178,Delta,AY.120,2021-12-02
4.5022573,1.7014993,2,EPI_ISL_6490715,Delta,AY.3,2021-11-08
4.5210147,1.709191,2,EPI_ISL_5925222,Delta,B.1.617.2,2021-07-23
2.2156157,8.510624,2,EPI_ISL_13654292,Delta,AY.103,2021-10-18
1.0806957,8.773992,2,EPI_ISL_4554736,Delta,AY.42,2021-09-10
4.501494,1.6963075,2,EPI_ISL_4484925,Delta,AY.26,2021-09-07
4.5159035,1.7060356,2,EPI_ISL_7163232,Delta,AY.4,2021-11-15
11.598471,4.1912084,2,EPI_ISL_2937719,Delta,AY.4,2021-07-05
1.1776457,7.813126,2,EPI_ISL_2995565,Delta,AY.4,2021-07-10
4.5177917,1.7035908,2,EPI_ISL_3709002,Delta,AY.122,2021-07-17
4.5249705,1.707418,2,EPI_ISL_4078817,Delta,AY.73,2021-08-28
4.5069866,1.7067724,2,EPI_ISL_5813645,Delta,B.1.617.2,2021-06-21
4.533343,1.7140464,2,EPI_ISL_8166855,Delta,AY.4.2.1,2021-12-17
4.7115602,1.6780915,2,EPI_ISL_10886609,Delta,AY.16,2021
2.981694,7.928934,2,EPI_ISL_6537590,Delta,AY.103,2021-10-27
4.7085977,1.6796181,2,EPI_ISL_4834187,Delta,AY.27,2021-09-01
4.7178807,1.685334,2,EPI_ISL_6311109,Delta,AY.103,2021-10-07
5.4796214,8.953077,2,EPI_ISL_6368245,Delta,AY.126,2021-11-04
4.7061844,1.6739199,2,EPI_ISL_6371022,Delta,AY.103,2021-09-28
4.683676,1.6663511,2,EPI_ISL_6458310,Delta,AY.4.2.3,2021-09-18
4.7120295,1.6905591,2,EPI_ISL_7771369,Delta,B.1.617.2,2021-12-01
0.20585553,5.479019,2,EPI_ISL_5521082,Delta,AY.103,2021-09-22
4.698694,1.6833422,2,EPI_ISL_7528280,Delta,AY.127,2021-12-02
4.683683,1.6642612,2,EPI_ISL_4231708,Delta,AY.42,2021-09-09
4.7105284,1.6847091,2,EPI_ISL_8320530,Delta,AY.98.1,2021-12
1.3412017,7.0434017,2,EPI_ISL_3720418,Delta,AY.20,2021-08-07
4.695527,1.666805,2,EPI_ISL_6639431,Delta,AY.122,2021-11-01
4.7043777,1.6858692,2,EPI_ISL_3646135,Delta,AY.42,2021-07-30
4.7124534,1.6886696,2,EPI_ISL_8412840,Delta,AY.122,2021-12-27
4.712057,1.6805903,2,EPI_ISL_4141268,Delta,AY.74,2021-08-20
4.6983323,1.6756579,2,EPI_ISL_6091020,Delta,AY.26,2021-10-23
4.684811,1.6753964,2,EPI_ISL_3864469,Delta,AY.25,2021-08-05
11.198178,4.892155,2,EPI_ISL_2993648,Delta,AY.98.1,2021-07-09
4.7175503,1.6869966,2,EPI_ISL_4128302,Delta,B.1.617.2,2021-08-30
4.715955,1.6890461,2,EPI_ISL_11679683,Delta,AY.43,2021-10-19
4.693426,1.6676576,2,EPI_ISL_4698901,Delta,AY.29,2021-08-10
4.696568,1.6687583,2,EPI_ISL_7884555,Delta,B.1.617.2,2021-12-05
11.470927,4.3535395,2,EPI_ISL_3319159,Delta,AY.2,2021-07-28
4.7070904,1.6805869,2,EPI_ISL_6665642,Delta,AY.74,2021-11-01
4.6892505,1.66663,2,EPI_ISL_5300730,Delta,AY.4,2021-09-29
4.6801143,1.6664941,2,EPI_ISL_11227150,Delta,AY.122,2021-11-22
4.7068973,1.6751664,2,EPI_ISL_5877414,Delta,B.1.617.2,2021-10-14
4.714778,1.6830913,2,EPI_ISL_5734187,Delta,AY.4,2021-10-21
4.696896,1.6719422,2,EPI_ISL_6355030,Delta,AY.4.2,2021-11-08
2.2126715,8.5103,2,EPI_ISL_3505151,Delta,AY.25,2021-07-28
9.886466,7.0259743,2,EPI_ISL_4724397,Delta,AY.122.6,2021-09-14
4.717565,1.6705147,2,EPI_ISL_4917912,Delta,AY.20,2021-09-06
11.517539,4.508262,2,EPI_ISL_8025900,Delta,AY.1,2021-12-06
4.677217,1.6491874,2,EPI_ISL_4603063,Delta,AY.103,2021-09-01
4.680451,1.6476732,2,EPI_ISL_7952144,Delta,AY.122,2021-11-24
4.686605,1.6505352,2,EPI_ISL_2931268,Delta,B.1.617.2,2021-06-21
4.7176,1.6716565,2,EPI_ISL_6156629,Delta,AY.4.2,2021-11-02
4.676295,1.6463416,2,EPI_ISL_8164222,Delta,B.1.617.2,2021-06-10
4.680379,1.6500387,2,EPI_ISL_8769263,Delta,AY.43,2021-12-26
4.7108603,1.6659333,2,EPI_ISL_6399867,Delta,AY.39,2021-10-31
4.713607,1.669398,2,EPI_ISL_6376078,Delta,AY.47,2021-10-21
4.686543,1.654663,2,EPI_ISL_6146709,Delta,AY.20,2021-10-27
-0.11535088,8.698984,2,EPI_ISL_6980446,Delta,AY.101,2021-10-18
4.7017393,1.6544113,2,EPI_ISL_2710175,Delta,AY.120.2.1,2021-06-14
4.717432,1.6713004,2,EPI_ISL_5821886,Delta,AY.4,2021-10-17
4.687054,1.6500734,2,EPI_ISL_7727487,Delta,B.1.617.2,2021-11-11
4.67934,1.6504171,2,EPI_ISL_5988720,Delta,AY.3,2021-08-31
9.737516,6.859657,2,EPI_ISL_8101486,Delta,AY.29,2021-10-27
4.7163215,1.6691481,2,EPI_ISL_8149836,Delta,AY.20,2021-12-14
4.708034,1.6607747,2,EPI_ISL_4945056,Delta,AY.44,2021-09-09
4.678924,1.6477044,2,EPI_ISL_7224250,Delta,AY.25,2021-11-07
4.1423316,9.226603,2,EPI_ISL_8028159,Delta,AY.3,2021-12-09
4.7157254,1.6686776,2,EPI_ISL_4532227,Delta,AY.4,2021-09-09
4.7068152,1.6625271,2,EPI_ISL_8259062,Delta,AY.39,2021-12-16
4.6791973,1.6471277,2,EPI_ISL_6550228,Delta,AY.3,2021-10-31
4.68486,1.6478646,2,EPI_ISL_7794135,Delta,AY.69,2021-11-19
4.704877,1.6630627,2,EPI_ISL_8527053,Delta,AY.34,2021-08-02
4.706532,1.6679763,2,EPI_ISL_3138894,Delta,AY.23,2021-06-25
4.697204,1.6537969,2,EPI_ISL_3943060,Delta,AY.103,2021-08-26
4.6906357,1.6526062,2,EPI_ISL_7666365,Delta,AY.34.1.1,2021-11-26
4.6914377,1.6543376,2,EPI_ISL_5433468,Delta,AY.134,2021-10-01
4.709031,1.661444,2,EPI_ISL_8335380,Delta,AY.44,2021-12-16
9.492191,6.4889402,2,EPI_ISL_6242821,Delta,AY.122,2021-10-21
8.4130125,9.390926,2,EPI_ISL_3440405,Delta,AY.4,2021-08-08
4.6814656,1.6471581,2,EPI_ISL_6233724,Delta,AY.43,2021-10-26
11.469967,4.3533545,2,EPI_ISL_4948472,Delta,AY.119,2021-09-11
4.703522,1.6635927,2,EPI_ISL_11736125,Delta,B.1.617.2,2021-08-26
4.701854,1.6558906,2,EPI_ISL_5977744,Delta,AY.4,2021-10-25
4.684229,1.6515261,2,EPI_ISL_7028183,Delta,AY.4,2021-11-26
4.7179637,1.670012,2,EPI_ISL_6871178,Delta,AY.4,2021-11-23
4.717315,1.6635939,2,EPI_ISL_3689772,Delta,AY.100,2021-07-03
4.681166,1.6479391,2,EPI_ISL_4140722,Delta,AY.52,2021-08-07
4.699943,1.6508464,2,EPI_ISL_5247744,Delta,AY.4.2,2021-10-07
4.6840124,1.6482682,2,EPI_ISL_3214342,Delta,AY.25,2021-07-10
4.700996,1.6546643,2,EPI_ISL_3428305,Delta,B.1.617.2,2021-07-19
0.10101069,8.706259,2,EPI_ISL_3955019,Delta,AY.120,2021-08-27
4.6763916,1.6431253,2,EPI_ISL_7327904,Delta,AY.9.2,2021-11-01
4.6785345,1.6455272,2,EPI_ISL_7404600,Delta,AY.126,2021-11-15
0.5394404,8.972078,2,EPI_ISL_7236606,Delta,AY.39,2021-11-10
4.702716,1.6606265,2,EPI_ISL_9094330,Delta,AY.4,2021-09-07
4.6801796,1.6505584,2,EPI_ISL_3843885,Delta,B.1.617.2,2021-05-24
4.690827,1.645116,2,EPI_ISL_5620414,Delta,AY.126,2021-08-07
4.69918,1.6502944,2,EPI_ISL_7889609,Delta,AY.122,2021-12-07
11.470383,4.353158,2,EPI_ISL_2981497,Delta,AY.1,2021-06-24
4.7006407,1.6650853,2,EPI_ISL_5658822,Delta,AY.39,2021-10-09
4.677224,1.6444664,2,EPI_ISL_7495025,Delta,AY.44,2021-11-20
4.697938,1.6536196,2,EPI_ISL_6390018,Delta,AY.20,2021-10-27
4.6880603,1.6487957,2,EPI_ISL_12304232,Delta,AY.112,2021-08-24
4.687166,1.651154,2,EPI_ISL_6051554,Delta,AY.103,2021-09-28
4.681528,1.6472315,2,EPI_ISL_3740735,Delta,AY.47,2021-08-06
4.697311,1.6506652,2,EPI_ISL_3389938,Delta,AY.5,2021-07-27
4.7073913,1.6653416,2,EPI_ISL_7117142,Delta,AY.122,2021-11-27
4.6931896,1.649447,2,EPI_ISL_8193227,Delta,AY.69,2021-12-15
4.6809835,1.6481187,2,EPI_ISL_8485690,Delta,B.1.617.2,2021-11-02
4.7092967,1.6804422,2,EPI_ISL_7372736,Delta,AY.119,2021-10-29
4.713379,1.6768486,2,EPI_ISL_3821108,Delta,AY.103,2021-07-30
4.7052073,1.6815792,2,EPI_ISL_9135621,Delta,AY.100,2021-12-12
