t-SNE component 1,t-SNE component 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
-20.388885,0.3720873,0,EPI_ISL_5543223,Alpha,B.1.1.7,2021-07-19
-20.390522,0.35921383,0,EPI_ISL_1206871,Alpha,B.1.1.7,2021-02-25
-20.379478,0.35971135,0,EPI_ISL_1662260,Alpha,B.1.1.7,2021-01-22
-20.363277,0.34672517,0,EPI_ISL_1868963,Alpha,B.1.1.7,2021-03-08
-20.38897,0.3519766,0,EPI_ISL_2737491,Alpha,B.1.1.7,2021-01-18
-20.402586,0.35888967,0,EPI_ISL_2113607,Alpha,B.1.1.7,2021-04-29
-20.380491,0.3492728,0,EPI_ISL_1915426,Alpha,B.1.1.7,2021-04-17
-20.392874,0.36156103,0,EPI_ISL_2197688,Alpha,B.1.1.7,2021-03-16
-20.412088,0.36101753,0,EPI_ISL_1402519,Alpha,B.1.1.7,2021-02-24
-20.395218,0.36489728,0,EPI_ISL_881316,Alpha,B.1.1.7,2021-01-13
-20.37867,0.3523554,0,EPI_ISL_3117820,Alpha,B.1.1.7,2021-06-29
-21.220934,-4.864881,0,EPI_ISL_2411348,Alpha,B.1.1.7,2021-03-02
-20.381388,0.35403275,0,EPI_ISL_939187,Alpha,B.1.1.7,2021-01-24
-20.373077,0.3507181,0,EPI_ISL_2455988,Alpha,B.1.1.7,2021-05-19
-20.39255,0.36443767,0,EPI_ISL_2474816,Alpha,B.1.1.7,2021-05-17
-20.378635,0.3589274,0,EPI_ISL_2535543,Alpha,B.1.1.7,2021-05-25
-20.396347,0.36790773,0,EPI_ISL_1577732,Alpha,B.1.1.7,2021-04-02
-20.37641,0.36760467,0,EPI_ISL_1502391,Alpha,B.1.1.7,2021-03-18
-26.318926,-2.4734144,0,EPI_ISL_1440052,Alpha,B.1.1.7,2021-03-15
-26.391848,-3.0622053,0,EPI_ISL_1190433,Alpha,B.1.1.7,2021-02-23
-20.414635,0.36679623,0,EPI_ISL_15630278,Alpha,B.1.1.7,2021-03-15
-24.948856,-4.6322174,0,EPI_ISL_2564995,Alpha,B.1.1.7,2021-04-18
-18.379911,-11.978513,0,EPI_ISL_2361279,Alpha,B.1.1.7,2021-05
-20.391928,0.3686711,0,EPI_ISL_1757337,Alpha,B.1.1.7,2021-04-12
-23.942614,-4.143154,0,EPI_ISL_1849300,Alpha,B.1.1.7,2021-04-23
-20.384562,0.3490515,0,EPI_ISL_3781569,Alpha,B.1.1.7,2021-04-12
-20.391026,0.34378117,0,EPI_ISL_1798134,Alpha,B.1.1.7,2021-04-10
-20.365273,0.35250372,0,EPI_ISL_2699131,Alpha,B.1.1.7,2021-04-13
-27.880095,-1.6751753,0,EPI_ISL_2256066,Alpha,B.1.1.7,2021-03-29
-20.391874,0.3623784,0,EPI_ISL_2776776,Alpha,B.1.1.7,2021-06-03
-20.37748,0.3486736,0,EPI_ISL_1257147,Alpha,B.1.1.7,2021-02-16
-23.524054,-6.3760343,0,EPI_ISL_4698506,Alpha,B.1.1.7,2021-07-17
-20.416399,0.36520407,0,EPI_ISL_1307363,Alpha,B.1.1.7,2021-03-10
-20.400045,0.35539782,0,EPI_ISL_2360055,Alpha,B.1.1.7,2021-04-30
-22.934969,-3.152431,0,EPI_ISL_1006640,Alpha,B.1.1.7,2021-02-05
-26.216099,-3.9801126,0,EPI_ISL_2762027,Alpha,B.1.1.7,2021-06-17
-20.404058,0.3480237,0,EPI_ISL_2738665,Alpha,B.1.1.7,2021
-20.36597,0.34727088,0,EPI_ISL_3044042,Alpha,B.1.1.7,2021-07-10
-20.380135,0.35294494,0,EPI_ISL_2033105,Alpha,B.1.1.7,2021-04-22
-20.373634,0.35934332,0,EPI_ISL_3032832,Alpha,Q.4,2021-06-16
-20.378931,0.3526129,0,EPI_ISL_1502430,Alpha,Q.4,2021-03-19
-18.412971,-12.015896,0,EPI_ISL_1402343,Alpha,B.1.1.7,2021-02-06
-20.406488,0.34622872,0,EPI_ISL_2631402,Alpha,B.1.1.7,2021-06-06
-18.37995,-11.9785185,0,EPI_ISL_1193407,Alpha,B.1.1,2021-03-03
-20.408857,0.36784405,0,EPI_ISL_3076229,Alpha,B.1.1.7,2021-07-02
-20.396273,0.35183227,0,EPI_ISL_2134693,Alpha,B.1.1.7,2021-05-05
-20.407705,0.36690417,0,EPI_ISL_1393699,Alpha,B.1.1.7,2021-02-26
-20.392029,0.3543336,0,EPI_ISL_1196837,Alpha,B.1.1.7,2021-02-16
-20.406313,0.36623266,0,EPI_ISL_1255816,Alpha,B.1.1.7,2021-03-05
-20.382383,0.35340446,0,EPI_ISL_1596786,Alpha,B.1.1.7,2021-03-11
-20.38967,0.36037248,0,EPI_ISL_2465164,Alpha,B.1.1.7,2021-05-25
-20.382807,0.34891403,0,EPI_ISL_3196731,Alpha,B.1.1.7,2021-06-20
-20.38845,0.36035585,0,EPI_ISL_2776888,Alpha,B.1.1.7,2021-06-03
-18.380161,-11.978401,0,EPI_ISL_2031120,Alpha,B.1.1.7,2021-03-09
-20.364594,0.34529588,0,EPI_ISL_1414927,Alpha,B.1.1.7,2021-03-11
-20.391415,0.3676671,0,EPI_ISL_1627625,Alpha,B.1.1.7,2021-03-16
-25.81804,-6.8235216,0,EPI_ISL_2602676,Alpha,B.1.1.7,2021-05-10
-20.391918,0.3552174,0,EPI_ISL_1637572,Alpha,B.1.1.7,2021-04-07
-20.395052,0.35336417,0,EPI_ISL_1643147,Alpha,B.1.1.7,2021-03-31
-20.392963,0.3645346,0,EPI_ISL_1843642,Alpha,B.1.1.7,2021-04-09
-20.401936,0.36493987,0,EPI_ISL_4690662,Alpha,B.1.1.7,2021-07-13
-28.23232,1.701587,0,EPI_ISL_2441001,Alpha,B.1.1.7,2021-05-13
-20.384111,0.35069048,0,EPI_ISL_2400058,Alpha,B.1.1.7,2021-05-21
-19.34944,-8.166543,0,EPI_ISL_2475254,Alpha,B.1.1.7,2021-05-09
-20.392584,0.35551593,0,EPI_ISL_2887249,Alpha,B.1.1.7,2021-06-12
-20.373293,0.3566492,0,EPI_ISL_1633741,Alpha,B.1.1.7,2021-04-13
-20.415968,0.3661833,0,EPI_ISL_2031135,Alpha,B.1.1.7,2021-03-09
-27.683378,-4.9939184,0,EPI_ISL_2132662,Alpha,B.1.1.7,2021-05-07
-20.41078,0.3681387,0,EPI_ISL_986029,Alpha,B.1.1.7,2021-02-01
-20.372955,0.35906646,0,EPI_ISL_2215890,Alpha,B.1.1.7,2021-04-21
-20.3781,0.3567076,0,EPI_ISL_1434538,Alpha,B.1.1.7,2021-03-15
-20.381533,0.3680091,0,EPI_ISL_4363214,Alpha,B.1.1.7,2021-03-30
-20.37313,0.34704405,0,EPI_ISL_1667575,Alpha,B.1.1.7,2021-04-05
-20.387419,0.34990495,0,EPI_ISL_2143417,Alpha,B.1.1.7,2021-04-28
-20.373045,0.33930472,0,EPI_ISL_2598462,Alpha,B.1.1.7,2021-05-17
-20.390718,0.35974717,0,EPI_ISL_2481889,Alpha,B.1.1.7,2021-05-24
-20.388138,0.3585703,0,EPI_ISL_3792882,Alpha,B.1.1.7,2021-05-18
-20.40571,0.36484542,0,EPI_ISL_2385582,Alpha,B.1.1.7,2021-05-06
-27.846453,-4.878602,0,EPI_ISL_1302737,Alpha,B.1.1.7,2021-03-08
-21.905468,-4.997622,0,EPI_ISL_2124432,Alpha,B.1.1.7,2021-05-05
-25.268663,-1.0029969,0,EPI_ISL_2259194,Alpha,B.1.1.7,2021-04-27
-20.395998,0.34891888,0,EPI_ISL_1018651,Alpha,B.1.1.7,2021-02-09
-20.404486,0.3530629,0,EPI_ISL_1517958,Alpha,B.1.1.7,2021-03-31
-20.404833,0.36586922,0,EPI_ISL_1362474,Alpha,B.1.1.7,2021-03-01
-20.382225,0.34249243,0,EPI_ISL_2400412,Alpha,B.1.1.7,2021-05-19
-20.400387,0.35809022,0,EPI_ISL_2875228,Alpha,B.1.1.7,2021-06-01
-20.371893,0.34273398,0,EPI_ISL_1107445,Alpha,B.1.1.7,2021-02-20
-20.397896,0.35959762,0,EPI_ISL_2922982,Alpha,B.1.1.7,2021-06
-20.406626,0.34870988,0,EPI_ISL_2016916,Alpha,B.1.1.7,2021-04-23
-20.416918,0.36329913,0,EPI_ISL_12327621,Alpha,B.1.1.7,2021-04-06
-20.525661,-5.268546,0,EPI_ISL_1175712,Alpha,B.1.1.7,2021-02-19
-20.378906,0.34417427,0,EPI_ISL_2587228,Alpha,B.1.1.7,2021-05-09
-20.416945,0.3619044,0,EPI_ISL_11230312,Alpha,B.1.1.7,2021-04
-20.361109,0.3434722,0,EPI_ISL_2149414,Alpha,B.1.1.7,2021-04-22
-20.39252,0.35125005,0,EPI_ISL_2219544,Alpha,B.1.1.7,2021-03-15
-20.360401,0.34534606,0,EPI_ISL_1605256,Alpha,B.1.1.7,2021-03-22
-20.37951,0.34641725,0,EPI_ISL_4926587,Alpha,B.1.1.7,2021-05-11
-20.384869,0.35051614,0,EPI_ISL_1707688,Alpha,B.1.1.7,2021-03-09
-20.398373,0.3425457,0,EPI_ISL_2009321,Alpha,B.1.1.7,2021-04-15
-27.720612,-1.609761,0,EPI_ISL_2383762,Alpha,B.1.1.7,2021-05-11
-20.401587,0.36067688,0,EPI_ISL_1845295,Alpha,B.1.1.7,2021-04-22
-21.012674,-7.271643,0,EPI_ISL_1728497,Alpha,B.1.1.7,2021-04-20
-20.375748,0.35177663,0,EPI_ISL_2105604,Alpha,B.1.1.7,2021-04-29
-20.371546,0.3548456,0,EPI_ISL_5771888,Alpha,B.1.1.7,2021-06-29
-20.371004,0.36044255,0,EPI_ISL_1625553,Alpha,B.1.1.7,2021-04-06
-20.377506,0.34663558,0,EPI_ISL_1390521,Alpha,B.1.1.7,2021-03-17
-20.401852,0.3490909,0,EPI_ISL_1659048,Alpha,B.1.1.7,2021-04-08
-20.387215,0.35342035,0,EPI_ISL_2663330,Alpha,B.1.1.7,2021-05-31
-20.367237,0.34985507,0,EPI_ISL_1296171,Alpha,B.1.1.7,2021-03-07
-20.391432,0.35534286,0,EPI_ISL_1263751,Alpha,B.1.1.7,2021-03-09
-20.38993,0.3742418,0,EPI_ISL_2615368,Alpha,B.1.1.7,2021-05-31
-20.360626,0.34622446,0,EPI_ISL_1542690,Alpha,B.1.1.7,2021-04-01
-20.388178,0.3488067,0,EPI_ISL_1842781,Alpha,B.1.1.7,2021-04-10
-20.401026,0.3577108,0,EPI_ISL_1432954,Alpha,B.1.1.7,2021-03-15
-20.402039,0.35037786,0,EPI_ISL_2982989,Alpha,B.1.1.7,2021-06-24
-20.414131,0.37533462,0,EPI_ISL_1741967,Alpha,B.1.1.7,2021-04-13
-28.232466,1.7014332,0,EPI_ISL_7018211,Alpha,B.1.1.7,2021-03-26
-20.374645,0.3469857,0,EPI_ISL_3075555,Alpha,B.1.1.7,2021-05-24
-20.376152,0.34535745,0,EPI_ISL_2670002,Alpha,B.1.1.7,2021-05-31
-22.403744,-3.862506,0,EPI_ISL_1592411,Alpha,B.1.1.7,2021-03-28
-27.693823,-1.7015648,0,EPI_ISL_3100998,Alpha,B.1.1.7,2021-05-31
-20.405222,0.35925037,0,EPI_ISL_1790445,Alpha,B.1.1.7,2021-04-19
-20.404713,0.3724297,0,EPI_ISL_5136242,Alpha,B.1.1.7,2021-07-01
-20.377766,0.34155208,0,EPI_ISL_2103651,Alpha,B.1.1.7,2021-05-04
-20.39454,0.36163628,0,EPI_ISL_1214396,Alpha,B.1.1.7,2021-02-01
-20.372734,0.34862924,0,EPI_ISL_2531757,Alpha,B.1.1.7,2021-03-27
-20.382133,0.3411832,0,EPI_ISL_2939393,Alpha,B.1.1.7,2021-06-18
-20.402454,0.34955764,0,EPI_ISL_2149529,Alpha,B.1.1.7,2021-04-20
-20.397234,0.36346638,0,EPI_ISL_1210626,Alpha,B.1.1.7,2021-02-21
-21.021845,-8.499261,0,EPI_ISL_2406493,Alpha,B.1.1.7,2021-05-07
-20.397993,0.3508436,0,EPI_ISL_2389650,Alpha,B.1.1.7,2021-05-29
-25.65236,-5.122834,0,EPI_ISL_2472180,Alpha,B.1.1.7,2021-06-01
-20.415749,0.37254077,0,EPI_ISL_2183214,Alpha,B.1.1.7,2021-04-25
-20.383417,0.35206923,0,EPI_ISL_1245638,Alpha,B.1.1.7,2021-03-01
-20.371016,0.34339687,0,EPI_ISL_1993589,Alpha,B.1.1.7,2021-04-25
-20.383919,0.34789994,0,EPI_ISL_1060345,Alpha,B.1.1.7,2021-02-09
-20.37866,0.36893705,0,EPI_ISL_2088014,Alpha,B.1.1.7,2021-04-29
-26.652964,0.85837394,0,EPI_ISL_1756610,Alpha,B.1.1.7,2021-04-13
-20.404661,0.3696523,0,EPI_ISL_1643065,Alpha,B.1.1.7,2021-04-07
-27.821342,-1.663286,0,EPI_ISL_2003373,Alpha,B.1.1.7,2021-04-27
-18.51406,-11.912739,0,EPI_ISL_1098250,Alpha,B.1.1.7,2021-02-18
-27.36716,-3.674603,0,EPI_ISL_1674236,Alpha,B.1.1.7,2021-01-07
-20.388975,0.3603086,0,EPI_ISL_2371535,Alpha,B.1.1.7,2021-05-25
-19.782469,-5.473295,0,EPI_ISL_4379716,Alpha,B.1.1.7,2021-06-04
-20.40238,0.36136273,0,EPI_ISL_2031910,Alpha,B.1.1.7,2021-03-22
-20.395584,0.36801064,0,EPI_ISL_1542684,Alpha,B.1.1.7,2021-04-05
-20.385015,0.3621256,0,EPI_ISL_15675923,Alpha,B.1.1.7,2021-06-16
-23.515818,-4.919623,0,EPI_ISL_2303873,Alpha,B.1.1.7,2021-05-09
-20.370287,0.34913617,0,EPI_ISL_1828540,Alpha,B.1.1.7,2021-04-28
-20.393784,0.3538119,0,EPI_ISL_2280256,Alpha,B.1.1.7,2021-05-10
-20.385345,0.35204545,0,EPI_ISL_3354340,Alpha,B.1.1.7,2021-03-04
-20.38267,0.3454551,0,EPI_ISL_2649060,Alpha,B.1.1.7,2021-04-15
-28.032122,-1.6901857,0,EPI_ISL_2597595,Alpha,B.1.1.7,2021-04-11
-20.408773,0.3476458,0,EPI_ISL_1728881,Alpha,B.1.1.7,2021-04-13
-20.410677,0.3562862,0,EPI_ISL_2361319,Alpha,B.1.1.7,2021-05
-20.390059,0.37073195,0,EPI_ISL_2268490,Alpha,B.1.1.7,2021-05-05
-20.405037,0.37043482,0,EPI_ISL_12426252,Alpha,B.1.1.7,2021-08-03
-20.369606,0.34892213,0,EPI_ISL_2115687,Alpha,B.1.1.7,2021-04-24
-20.396523,0.35301867,0,EPI_ISL_1895349,Alpha,B.1.1.7,2021-03-15
-20.380629,0.3626084,0,EPI_ISL_2133042,Alpha,B.1.1.7,2021-05-07
-20.387033,0.3446533,0,EPI_ISL_14448593,Alpha,B.1.1.7,2021-03-15
-20.397652,0.3697573,0,EPI_ISL_2148920,Alpha,B.1.1.7,2021-05-03
-20.370884,0.3482054,0,EPI_ISL_2489316,Alpha,B.1.1.7,2021-05-28
-20.380129,0.34851685,0,EPI_ISL_1468118,Alpha,B.1.1.7,2021-03-24
-20.382618,0.341982,0,EPI_ISL_2657454,Alpha,B.1.1.7,2021-06-04
-21.14375,-8.227135,0,EPI_ISL_6940176,Alpha,B.1.1.7,2021-10-07
-20.389265,0.35721105,0,EPI_ISL_1210356,Alpha,B.1.1.7,2021-02-22
-24.76487,-2.4426882,0,EPI_ISL_863900,Alpha,B.1.1.7,2021-01-12
-20.410105,0.3724679,0,EPI_ISL_1866198,Alpha,B.1.1.7,2021-03-08
-25.193445,-6.046784,0,EPI_ISL_1401327,Alpha,B.1.1.7,2021-03-04
-25.728397,-7.2836866,0,EPI_ISL_1412520,Alpha,B.1.1.7,2021-03-18
-20.382536,0.3616638,0,EPI_ISL_931679,Alpha,B.1.1.7,2021-01-25
-20.409863,0.35691053,0,EPI_ISL_1742762,Alpha,B.1.1.7,2021-04-01
-20.367943,0.34438008,0,EPI_ISL_2674041,Alpha,B.1.1.7,2021-04-30
-20.40174,0.36364162,0,EPI_ISL_2422205,Alpha,B.1.1.7,2021-05-30
-20.38785,0.3636424,0,EPI_ISL_4627582,Alpha,B.1.1.7,2021-08-03
-20.38079,0.34312406,0,EPI_ISL_2145933,Alpha,B.1.1.7,2021-04-30
-20.387518,0.3555566,0,EPI_ISL_3008288,Alpha,B.1.1.7,2021-07-05
-20.403152,0.36087158,0,EPI_ISL_2326304,Alpha,B.1.1.7,2021-04-06
-20.37005,0.35839537,0,EPI_ISL_1345567,Alpha,B.1.1.7,2021-03-16
-20.392704,0.36432892,0,EPI_ISL_3910243,Alpha,B.1.1.7,2021-07-05
-25.676224,-7.1213427,0,EPI_ISL_2206132,Alpha,B.1.1.7,2021-04-12
-25.728395,-7.2836227,0,EPI_ISL_3983422,Alpha,B.1.1.7,2021-08-16
-20.381207,0.34793377,0,EPI_ISL_2277765,Alpha,B.1.1.7,2021-04-21
-20.370049,0.33984444,0,EPI_ISL_1179636,Alpha,B.1.1.7,2021-02-25
-20.372555,0.35782272,0,EPI_ISL_2632683,Alpha,B.1.1.7,2021-06-04
-20.381601,0.342432,0,EPI_ISL_2151278,Alpha,B.1.1.7,2021
-20.408667,0.35599077,0,EPI_ISL_5073109,Alpha,B.1.1.7,2021-06-17
-20.388905,0.37092894,0,EPI_ISL_1727770,Alpha,B.1.1.7,2021-04-16
-20.379347,0.3512578,0,EPI_ISL_1375981,Alpha,B.1.1.7,2021-03-19
-20.414732,0.35509494,0,EPI_ISL_2088034,Alpha,B.1.1.7,2021-04-29
-20.386503,0.34370178,0,EPI_ISL_2374261,Alpha,B.1.1.7,2021-05-11
-20.362972,0.34959218,0,EPI_ISL_1668648,Alpha,B.1.1.7,2021-04-03
-20.41868,0.36832994,0,EPI_ISL_2141735,Alpha,B.1.1.7,2021-04-09
-20.392416,0.36543766,0,EPI_ISL_2535291,Alpha,B.1.1.7,2021-05-25
-20.38257,0.34679902,0,EPI_ISL_1919784,Alpha,B.1.1.7,2021-04-02
-20.409807,0.35833693,0,EPI_ISL_2307226,Alpha,B.1.1.7,2021-05-06
