UMAP 1,UMAP 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
13.345871,-15.993065,1,EPI_ISL_1434538,Alpha,B.1.1.7,2021-03-15
13.494335,-17.93829,1,EPI_ISL_4363214,Alpha,B.1.1.7,2021-03-30
13.556862,-18.242962,1,EPI_ISL_1667575,Alpha,B.1.1.7,2021-04-05
15.424105,-16.946014,1,EPI_ISL_2143417,Alpha,B.1.1.7,2021-04-28
13.228861,-16.18832,1,EPI_ISL_2598462,Alpha,B.1.1.7,2021-05-17
14.713303,-15.438141,1,EPI_ISL_2481889,Alpha,B.1.1.7,2021-05-24
15.533503,-16.735184,1,EPI_ISL_3792882,Alpha,B.1.1.7,2021-05-18
13.408573,-16.922604,1,EPI_ISL_2385582,Alpha,B.1.1.7,2021-05-06
5.2777615,-6.0183325,1,EPI_ISL_1302737,Alpha,B.1.1.7,2021-03-08
3.7772026,-6.2470284,1,EPI_ISL_2124432,Alpha,B.1.1.7,2021-05-05
0.7576895,-3.1687918,1,EPI_ISL_2259194,Alpha,B.1.1.7,2021-04-27
12.798893,-16.203857,1,EPI_ISL_1018651,Alpha,B.1.1.7,2021-02-09
15.416069,-17.860119,1,EPI_ISL_1517958,Alpha,B.1.1.7,2021-03-31
13.291374,-17.359968,1,EPI_ISL_1362474,Alpha,B.1.1.7,2021-03-01
14.283585,-15.352324,1,EPI_ISL_2400412,Alpha,B.1.1.7,2021-05-19
14.838194,-17.305511,1,EPI_ISL_2875228,Alpha,B.1.1.7,2021-06-01
13.697571,-17.33672,1,EPI_ISL_1107445,Alpha,B.1.1.7,2021-02-20
14.166271,-17.579067,1,EPI_ISL_2922982,Alpha,B.1.1.7,2021-06
13.439678,-17.95378,1,EPI_ISL_2016916,Alpha,B.1.1.7,2021-04-23
15.580214,-15.875973,1,EPI_ISL_12327621,Alpha,B.1.1.7,2021-04-06
7.6708345,-4.640257,1,EPI_ISL_1175712,Alpha,B.1.1.7,2021-02-19
14.588249,-18.024227,1,EPI_ISL_2587228,Alpha,B.1.1.7,2021-05-09
13.009968,-18.133434,1,EPI_ISL_11230312,Alpha,B.1.1.7,2021-04
14.767784,-16.76624,1,EPI_ISL_2149414,Alpha,B.1.1.7,2021-04-22
13.728802,-15.555428,1,EPI_ISL_2219544,Alpha,B.1.1.7,2021-03-15
14.869503,-18.149109,1,EPI_ISL_1605256,Alpha,B.1.1.7,2021-03-22
12.939602,-16.266485,1,EPI_ISL_4926587,Alpha,B.1.1.7,2021-05-11
14.806736,-15.914879,1,EPI_ISL_1707688,Alpha,B.1.1.7,2021-03-09
14.721018,-16.406853,1,EPI_ISL_2009321,Alpha,B.1.1.7,2021-04-15
7.262192,-4.49207,1,EPI_ISL_2383762,Alpha,B.1.1.7,2021-05-11
15.55698,-16.735046,1,EPI_ISL_1845295,Alpha,B.1.1.7,2021-04-22
9.608662,0.26914835,1,EPI_ISL_1728497,Alpha,B.1.1.7,2021-04-20
13.283531,-15.680523,1,EPI_ISL_2105604,Alpha,B.1.1.7,2021-04-29
14.939705,-16.43042,1,EPI_ISL_5771888,Alpha,B.1.1.7,2021-06-29
14.478624,-18.274143,1,EPI_ISL_1625553,Alpha,B.1.1.7,2021-04-06
15.189686,-17.649128,1,EPI_ISL_1390521,Alpha,B.1.1.7,2021-03-17
14.158308,-15.633415,1,EPI_ISL_1659048,Alpha,B.1.1.7,2021-04-08
13.846203,-15.766424,1,EPI_ISL_2663330,Alpha,B.1.1.7,2021-05-31
15.517715,-16.867916,1,EPI_ISL_1296171,Alpha,B.1.1.7,2021-03-07
14.1350975,-16.399097,1,EPI_ISL_1263751,Alpha,B.1.1.7,2021-03-09
15.181982,-16.055496,1,EPI_ISL_2615368,Alpha,B.1.1.7,2021-05-31
13.431988,-17.289904,1,EPI_ISL_1542690,Alpha,B.1.1.7,2021-04-01
14.072557,-15.88345,1,EPI_ISL_1842781,Alpha,B.1.1.7,2021-04-10
15.27582,-17.078949,1,EPI_ISL_1432954,Alpha,B.1.1.7,2021-03-15
13.478701,-16.89901,1,EPI_ISL_2982989,Alpha,B.1.1.7,2021-06-24
14.228876,-15.602352,1,EPI_ISL_1741967,Alpha,B.1.1.7,2021-04-13
11.119431,-2.092249,1,EPI_ISL_7018211,Alpha,B.1.1.7,2021-03-26
15.119221,-18.149294,1,EPI_ISL_3075555,Alpha,B.1.1.7,2021-05-24
13.166353,-16.985163,1,EPI_ISL_2670002,Alpha,B.1.1.7,2021-05-31
7.308134,-8.095224,1,EPI_ISL_1592411,Alpha,B.1.1.7,2021-03-28
7.9651127,-4.4869795,1,EPI_ISL_3100998,Alpha,B.1.1.7,2021-05-31
13.572559,-17.672619,1,EPI_ISL_1790445,Alpha,B.1.1.7,2021-04-19
12.744488,-16.172766,1,EPI_ISL_5136242,Alpha,B.1.1.7,2021-07-01
13.65831,-18.250805,1,EPI_ISL_2103651,Alpha,B.1.1.7,2021-05-04
13.9632015,-15.9618435,1,EPI_ISL_1214396,Alpha,B.1.1.7,2021-02-01
13.853729,-17.117712,1,EPI_ISL_2531757,Alpha,B.1.1.7,2021-03-27
14.611471,-16.68816,1,EPI_ISL_2939393,Alpha,B.1.1.7,2021-06-18
14.252237,-16.953766,1,EPI_ISL_2149529,Alpha,B.1.1.7,2021-04-20
14.892643,-16.985085,1,EPI_ISL_1210626,Alpha,B.1.1.7,2021-02-21
15.415298,-9.971832,1,EPI_ISL_2406493,Alpha,B.1.1.7,2021-05-07
15.463018,-17.782097,1,EPI_ISL_2389650,Alpha,B.1.1.7,2021-05-29
7.3201675,-7.144415,1,EPI_ISL_2472180,Alpha,B.1.1.7,2021-06-01
14.338129,-17.797546,1,EPI_ISL_2183214,Alpha,B.1.1.7,2021-04-25
15.385042,-17.766369,1,EPI_ISL_1245638,Alpha,B.1.1.7,2021-03-01
14.017696,-16.547686,1,EPI_ISL_1993589,Alpha,B.1.1.7,2021-04-25
12.642811,-16.25861,1,EPI_ISL_1060345,Alpha,B.1.1.7,2021-02-09
12.77569,-17.149338,1,EPI_ISL_2088014,Alpha,B.1.1.7,2021-04-29
5.8056946,-9.594999,1,EPI_ISL_1756610,Alpha,B.1.1.7,2021-04-13
15.338181,-17.570906,1,EPI_ISL_1643065,Alpha,B.1.1.7,2021-04-07
7.186693,-4.264408,1,EPI_ISL_2003373,Alpha,B.1.1.7,2021-04-27
4.7705364,-2.842598,1,EPI_ISL_1674236,Alpha,B.1.1.7,2021-01-07
12.736664,-16.69608,1,EPI_ISL_2371535,Alpha,B.1.1.7,2021-05-25
11.053312,-3.7688923,1,EPI_ISL_4379716,Alpha,B.1.1.7,2021-06-04
12.728813,-16.735203,1,EPI_ISL_2031910,Alpha,B.1.1.7,2021-03-22
13.853691,-15.688301,1,EPI_ISL_1542684,Alpha,B.1.1.7,2021-04-05
13.22094,-16.875687,1,EPI_ISL_15675923,Alpha,B.1.1.7,2021-06-16
3.1934242,-4.4973536,1,EPI_ISL_2303873,Alpha,B.1.1.7,2021-05-09
13.673817,-16.016342,1,EPI_ISL_1828540,Alpha,B.1.1.7,2021-04-28
15.260036,-17.539879,1,EPI_ISL_2280256,Alpha,B.1.1.7,2021-05-10
15.337898,-17.118055,1,EPI_ISL_3354340,Alpha,B.1.1.7,2021-03-04
14.275513,-17.243011,1,EPI_ISL_2649060,Alpha,B.1.1.7,2021-04-15
13.63501,-17.594559,1,EPI_ISL_1728881,Alpha,B.1.1.7,2021-04-13
13.713104,-16.696198,1,EPI_ISL_2361319,Alpha,B.1.1.7,2021-05
13.681793,-17.234947,1,EPI_ISL_2268490,Alpha,B.1.1.7,2021-05-05
14.338074,-17.266327,1,EPI_ISL_12426252,Alpha,B.1.1.7,2021-08-03
13.595917,-17.532028,1,EPI_ISL_2115687,Alpha,B.1.1.7,2021-04-24
13.486511,-17.664978,1,EPI_ISL_1895349,Alpha,B.1.1.7,2021-03-15
13.588135,-17.094559,1,EPI_ISL_2133042,Alpha,B.1.1.7,2021-05-07
13.580475,-17.875748,1,EPI_ISL_14448593,Alpha,B.1.1.7,2021-03-15
13.791199,-17.586746,1,EPI_ISL_2148920,Alpha,B.1.1.7,2021-05-03
13.94754,-17.102188,1,EPI_ISL_2489316,Alpha,B.1.1.7,2021-05-28
14.041229,-17.0083,1,EPI_ISL_1468118,Alpha,B.1.1.7,2021-03-24
13.869446,-17.180496,1,EPI_ISL_2657454,Alpha,B.1.1.7,2021-06-04
10.840957,-4.811343,1,EPI_ISL_6940176,Alpha,B.1.1.7,2021-10-07
13.674194,-16.758438,1,EPI_ISL_1210356,Alpha,B.1.1.7,2021-02-22
7.0683994,-5.936349,1,EPI_ISL_863900,Alpha,B.1.1.7,2021-01-12
14.134857,-17.219574,1,EPI_ISL_1866198,Alpha,B.1.1.7,2021-03-08
5.663227,1.0495558,1,EPI_ISL_1401327,Alpha,B.1.1.7,2021-03-04
13.823593,-7.50173,1,EPI_ISL_1412520,Alpha,B.1.1.7,2021-03-18
13.705322,-17.477173,1,EPI_ISL_931679,Alpha,B.1.1.7,2021-01-25
13.44751,-17.539948,1,EPI_ISL_1742762,Alpha,B.1.1.7,2021-04-01
13.728821,-17.289703,1,EPI_ISL_2674041,Alpha,B.1.1.7,2021-04-30
14.088165,-17.485046,1,EPI_ISL_2422205,Alpha,B.1.1.7,2021-05-30
13.517639,-16.977356,1,EPI_ISL_4627582,Alpha,B.1.1.7,2021-08-03
13.681915,-17.13353,1,EPI_ISL_2145933,Alpha,B.1.1.7,2021-04-30
13.799042,-17.25856,1,EPI_ISL_3008288,Alpha,B.1.1.7,2021-07-05
13.767731,-17.711792,1,EPI_ISL_2326304,Alpha,B.1.1.7,2021-04-06
13.658508,-17.31314,1,EPI_ISL_1345567,Alpha,B.1.1.7,2021-03-16
13.634888,-17.242905,1,EPI_ISL_3910243,Alpha,B.1.1.7,2021-07-05
13.823349,-6.587798,1,EPI_ISL_2206132,Alpha,B.1.1.7,2021-04-12
14.112417,-6.4316616,1,EPI_ISL_3983422,Alpha,B.1.1.7,2021-08-16
15.049044,-16.883585,1,EPI_ISL_2277765,Alpha,B.1.1.7,2021-04-21
14.119247,-16.946125,1,EPI_ISL_1179636,Alpha,B.1.1.7,2021-02-25
15.306879,-17.227238,1,EPI_ISL_2632683,Alpha,B.1.1.7,2021-06-04
14.455076,-15.500587,1,EPI_ISL_2151278,Alpha,B.1.1.7,2021
12.877094,-16.438244,1,EPI_ISL_5073109,Alpha,B.1.1.7,2021-06-17
14.619419,-17.90698,1,EPI_ISL_1727770,Alpha,B.1.1.7,2021-04-16
14.49445,-15.899227,1,EPI_ISL_1375981,Alpha,B.1.1.7,2021-03-19
13.564625,-15.657082,1,EPI_ISL_2088034,Alpha,B.1.1.7,2021-04-29
13.017801,-16.219397,1,EPI_ISL_2374261,Alpha,B.1.1.7,2021-05-11
14.174152,-15.836571,1,EPI_ISL_1668648,Alpha,B.1.1.7,2021-04-03
15.080296,-15.563194,1,EPI_ISL_2141735,Alpha,B.1.1.7,2021-04-09
14.79899,-17.961693,1,EPI_ISL_2535291,Alpha,B.1.1.7,2021-05-25
13.603893,-16.008549,1,EPI_ISL_1919784,Alpha,B.1.1.7,2021-04-02
14.994246,-16.320866,1,EPI_ISL_2307226,Alpha,B.1.1.7,2021-05-06
14.517958,-15.399252,1,EPI_ISL_15676506,Alpha,B.1.1.7,2021-06-30
14.634993,-15.555368,1,EPI_ISL_2884541,Alpha,Q.2,2021-03-23
13.111425,-17.899086,1,EPI_ISL_2151667,Alpha,Q.4,2021-04-27
11.213322,-2.053156,1,EPI_ISL_2043992,Alpha,B.1.1.7,2021-05-03
15.283569,-17.805374,1,EPI_ISL_2172203,Alpha,B.1.1.7,2021-04-25
15.463272,-17.594505,1,EPI_ISL_1793682,Alpha,B.1.1.7,2021-04-13
14.369427,-18.109882,1,EPI_ISL_2658066,Alpha,B.1.1.7,2021-04-06
15.111507,-17.367786,1,EPI_ISL_1084252,Alpha,B.1.1.7,2021-02-15
15.056896,-16.41482,1,EPI_ISL_1497721,Alpha,B.1.1.7,2021-03-22
13.908558,-15.828974,1,EPI_ISL_2125792,Alpha,B.1.1.7,2021-04-29
14.478893,-18.063276,1,EPI_ISL_2336220,Alpha,Q.3,2021-05-14
13.064579,-18.1101,1,EPI_ISL_2464761,Alpha,B.1.1.7,2021-05-25
