t-SNE component 1,t-SNE component 2,Cluster,Seq ID,Variant,Pango lineage
14.766263908955276,10.89958603018768,1,EPI_ISL_15498708,Omicron, BA.5.1
14.76635127895656,10.899573440038784,1,EPI_ISL_15001905,Omicron, BA.5.1
14.756884963799186,10.900033980557355,1,EPI_ISL_13653418,Omicron, BF.10
14.76282650132595,10.901011534666587,1,EPI_ISL_13657013,Omicron, BE.1.1
14.748845818965075,10.899125160581882,1,EPI_ISL_13657012,Omicron, BA.4.2
14.76624290970186,10.89967748185145,1,EPI_ISL_13656146,Omicron, BA.4.1
14.756968142438561,10.900088793389603,1,EPI_ISL_13656845,Omicron, BA.4.1
14.756681854427635,10.900147873919778,1,EPI_ISL_15001845,Omicron, BA.5.2.1
14.75660587870661,10.900164872354642,1,EPI_ISL_13658507,Omicron, BA.4.1
14.766628857935979,10.899963039177718,1,EPI_ISL_13659110,Omicron, BE.1
14.762765179986758,10.901091449267147,1,EPI_ISL_13663549,Omicron, Unassigned
14.766404947917518,10.899653185285818,1,EPI_ISL_14068567,Omicron, BA.5.2
14.762765180031582,10.901091449252,1,EPI_ISL_13666194,Omicron, BA.5.8
14.746856338238242,10.900235054992658,1,EPI_ISL_13690194,Omicron, BA.5.1.3
14.756986373338389,10.900085437248533,1,EPI_ISL_15149604,Omicron, BF.5
14.766389127137256,10.89968721659823,1,EPI_ISL_15005151,Omicron, BA.5.2
14.766453226452596,10.899685095761992,1,EPI_ISL_13277033,Omicron, BA.5.1
14.766352139820015,10.899699940184025,1,EPI_ISL_13696277,Omicron, BA.5.1
14.763043988954303,10.901681075383557,1,EPI_ISL_12606534,Omicron, BA.4
14.756588904066444,10.900202655312775,1,EPI_ISL_13700485,Omicron, BA.5.2.1
14.763062915092467,10.901678295158845,1,EPI_ISL_13706584,Omicron, BA.4.1
14.766277584212792,10.899711084750503,1,EPI_ISL_13705780,Omicron, BA.5.2.1
14.75658890409123,10.900202655308092,1,EPI_ISL_13705918,Omicron, BA.5.5
14.763062915090925,10.901678295159336,1,EPI_ISL_13708125,Omicron, BA.5.1
14.766390002503607,10.899687090181613,1,EPI_ISL_15006895,Omicron, Unassigned
14.76306742183915,10.901044316643468,1,EPI_ISL_13713701,Omicron, BE.1.1
14.76422098235809,10.90002567723133,1,EPI_ISL_13710401,Omicron, BF.17
14.763062915106426,10.90167829515415,1,EPI_ISL_13713939,Omicron, BA.5.1.17
14.766425419492554,10.89968908033987,1,EPI_ISL_13717135,Omicron, BA.5.1
14.76279174872447,10.901170537278654,1,EPI_ISL_13714792,Omicron, BA.5.5
14.762797251853353,10.901168837888184,1,EPI_ISL_13716922,Omicron, BA.5.2.22
14.766419838337661,10.89972987031359,1,EPI_ISL_13718628,Omicron, BA.5.2.1
14.766621378024642,10.900057909438912,1,EPI_ISL_13722626,Omicron, BA.5.3
14.746874661492146,10.900281419268032,1,EPI_ISL_13722255,Omicron, BA.4.1
14.746874816096959,10.900309813781098,1,EPI_ISL_13724503,Omicron, BA.5.2
14.74883472942421,10.899194882078913,1,EPI_ISL_15006467,Omicron, Unassigned
14.763096835003417,10.901079234180338,1,EPI_ISL_13731237,Omicron, BF.5
14.766621378018987,10.900057909442044,1,EPI_ISL_13734088,Omicron, BA.5.2
14.748831589160401,10.899196138619303,1,EPI_ISL_13732490,Omicron, BA.4.1.3
14.760769995734247,10.90303153057145,1,EPI_ISL_13732481,Omicron, BA.4.1.4
14.764250236401265,10.900060149556099,1,EPI_ISL_13733423,Omicron, BA.5.1
14.76634237068292,10.899741403196888,1,EPI_ISL_13732927,Omicron, BA.5.1.3
14.7627888275829,10.901171417275942,1,EPI_ISL_13730307,Omicron, BA.5.2
14.748796087271032,10.899205014295239,1,EPI_ISL_13732090,Omicron, BA.4.1.4
14.764231258402514,10.900064363058343,1,EPI_ISL_14922433,Omicron, BA.4.4
14.76081169532852,10.903000420885686,1,EPI_ISL_13738987,Omicron, BA.4.1
14.762796559713586,10.901169021502497,1,EPI_ISL_13739168,Omicron, BA.5.1.23
14.748844340724983,10.899192862340643,1,EPI_ISL_13744036,Omicron, BA.5.2.1
14.764213737726427,10.90006828935589,1,EPI_ISL_13740456,Omicron, BA.4.4
14.766254238607724,10.89975495393412,1,EPI_ISL_13743993,Omicron, BA.5.1
14.764233214075512,10.900063925144922,1,EPI_ISL_13749627,Omicron, BA.5.5
14.748796087219777,10.899205014307832,1,EPI_ISL_13747063,Omicron, BA.5.2.1
14.748796087205912,10.899205014311349,1,EPI_ISL_13746310,Omicron, BA.4.1
14.762796559701698,10.901169021506371,1,EPI_ISL_13746407,Omicron, BA.4
14.766419838331787,10.899729870311228,1,EPI_ISL_13748840,Omicron, BF.5
14.748849941284151,10.899191567576164,1,EPI_ISL_13746129,Omicron, BA.5.2
14.748796087187793,10.89920501431603,1,EPI_ISL_13749761,Omicron, BA.5.6
14.766600713419578,10.90006204181451,1,EPI_ISL_13749030,Omicron, BA.4.1
14.762791976327561,10.9011706855617,1,EPI_ISL_15018803,Omicron, BA.5.2.1
14.748838256417335,10.899194357147138,1,EPI_ISL_13448316,Omicron, Unassigned
14.74687411583758,10.900282495821347,1,EPI_ISL_13447400,Omicron, Unassigned
14.748846987463619,10.899192783026528,1,EPI_ISL_13758077,Omicron, BA.4.1
14.748849238933486,10.89919209012782,1,EPI_ISL_13756900,Omicron, BA.5.5
14.74882526043937,10.89920090318613,1,EPI_ISL_13760980,Omicron, BA.5.2
14.746869680754765,10.900281961815491,1,EPI_ISL_13763135,Omicron, BA.4
14.766330175197657,10.899746409195005,1,EPI_ISL_13761172,Omicron, BA.5.1
14.76424122682965,10.900064884739425,1,EPI_ISL_13768702,Omicron, BA.4.1
14.764241223141314,10.900064888929688,1,EPI_ISL_13768473,Omicron, BA.5.1
14.76309867378185,10.901081694123263,1,EPI_ISL_13768468,Omicron, BA.4.4
14.74878977896576,10.899209779430862,1,EPI_ISL_13768435,Omicron, BA.5.2.3
14.76661180741382,10.90006209828792,1,EPI_ISL_13767796,Omicron, BA.5.2.1
14.764208160620822,10.90007225426298,1,EPI_ISL_13773295,Omicron, BA.5.2
14.762855349373112,10.901159750335138,1,EPI_ISL_13772572,Omicron, BA.5.2.1
14.763065475348178,10.90172855300319,1,EPI_ISL_13780274,Omicron, BA.5.2.1
14.748843996889972,10.899195802924105,1,EPI_ISL_15024512,Omicron, BF.39
14.74884945584321,10.899194438413598,1,EPI_ISL_13782358,Omicron, BA.4.1
14.766410037560156,10.899734621212874,1,EPI_ISL_13295940,Omicron, BA.5.3
14.763065477452495,10.901728552317401,1,EPI_ISL_14493498,Omicron, BA.5
14.748789778965762,10.899209779430855,1,EPI_ISL_13796928,Omicron, BA.5.1.3
14.762855464321909,10.901159715026438,1,EPI_ISL_15028510,Omicron, BA.5.2.1
14.764208160640067,10.900072254254209,1,EPI_ISL_15029225,Omicron, BA.5.1.3
14.762788765097174,10.90117343416446,1,EPI_ISL_13290240,Omicron, BA.5.5
14.762795268909505,10.901170674525556,1,EPI_ISL_13795915,Omicron, BA.5.2.1
14.763074905645853,10.901087110280596,1,EPI_ISL_13795735,Omicron, BF.5
14.74884209135566,10.899196224675629,1,EPI_ISL_13796145,Omicron, BA.5.2.1
14.766431744299494,10.899731488415135,1,EPI_ISL_13796260,Omicron, BE.1.1
14.766592505750355,10.90006571220268,1,EPI_ISL_13795794,Omicron, BA.5.1
14.766474122112037,10.899725394110456,1,EPI_ISL_13801023,Omicron, BA.5.1
14.748843996881437,10.899195802922755,1,EPI_ISL_13798992,Omicron, BA.5.2.1
14.764211269734396,10.900079788729881,1,EPI_ISL_13807747,Omicron, BA.4.4
14.762717813494396,10.901212070108096,1,EPI_ISL_15029022,Omicron, BA.5.2
14.746836229067322,10.900361462008773,1,EPI_ISL_15029919,Omicron, BA.4.1
14.748777725809875,10.89923854162563,1,EPI_ISL_15031465,Omicron, BA.5.10
14.766315864750922,10.899775389024256,1,EPI_ISL_15029208,Omicron, BA.5.2.1
14.762699194818461,10.9012170975891,1,EPI_ISL_15037090,Omicron, BA.5.2
14.766255361894753,10.899784259473538,1,EPI_ISL_13808579,Omicron, BA.4.4
14.76624678169575,10.899795923750554,1,EPI_ISL_13809849,Omicron, BE.1.4
14.766203220287125,10.899802778127869,1,EPI_ISL_13810839,Omicron, BA.4.1
14.764090905746148,10.90012770149049,1,EPI_ISL_13809858,Omicron, BA.4.1
14.76620322027126,10.899802778130121,1,EPI_ISL_13808353,Omicron, BA.5.6
14.741164391803844,10.90041761403372,1,EPI_ISL_13808262,Omicron, BA.5.5
14.766100484014755,10.899856824769367,1,EPI_ISL_13809525,Omicron, BA.4.1
14.767061394162827,10.900781574251976,1,EPI_ISL_13809411,Omicron, BA.4.1
14.7662308489163,10.899837589351488,1,EPI_ISL_13809026,Omicron, BF.5
14.766903321915738,10.900811366739008,1,EPI_ISL_13808691,Omicron, BA.5.2.9
14.74867502547226,10.899315173375454,1,EPI_ISL_15037511,Omicron, BF.5
14.766109069878508,10.899886899551005,1,EPI_ISL_15040973,Omicron, BA.5.2.1
14.75653504094647,10.900367137881336,1,EPI_ISL_13819031,Omicron, BF.24
14.76603915572123,10.899915056484609,1,EPI_ISL_13822241,Omicron, BA.5.5
14.766150594155024,10.901122910063405,1,EPI_ISL_13447583,Omicron, Unassigned
14.748649802031366,10.89936096471664,1,EPI_ISL_14938783,Omicron, BA.5.6
14.747656455600954,10.90182568582378,1,EPI_ISL_15505371,Omicron, BA.5.2
14.746750704174366,10.90044258432139,1,EPI_ISL_13835161,Omicron, BA.4
14.748577758148377,10.899379720881663,1,EPI_ISL_15042714,Omicron, BA.5.1.23
14.749330079165095,10.899359978764057,1,EPI_ISL_13833143,Omicron, BF.8
14.76619301497758,10.89989182746831,1,EPI_ISL_13448737,Omicron, Unassigned
14.748650256221145,10.899361559374645,1,EPI_ISL_13841985,Omicron, BA.5.1
14.767005573574288,10.90082572202685,1,EPI_ISL_16671149,Omicron, BA.5.2.1
14.74673610791197,10.900443161628516,1,EPI_ISL_15044608,Omicron, BA.5
14.766169405073002,10.899889778539196,1,EPI_ISL_13845634,Omicron, BF.1
14.748639275042851,10.89935996944344,1,EPI_ISL_13848523,Omicron, BA.5.2.1
14.766999087475783,10.900824527046149,1,EPI_ISL_13850037,Omicron, BA.5.3
14.766169583623565,10.899889751428143,1,EPI_ISL_13849718,Omicron, BA.5.6
14.748635429233495,10.89936148790167,1,EPI_ISL_13850733,Omicron, BA.5.1.23
14.748618160204689,10.899360234634239,1,EPI_ISL_13849521,Omicron, BA.5.5
14.76675225710626,10.900867819463494,1,EPI_ISL_13845925,Omicron, BA.5.2.1
14.76675225710077,10.90086781946093,1,EPI_ISL_13848910,Omicron, BA.4.1
14.748563276531062,10.89937426438049,1,EPI_ISL_13849297,Omicron, BA.5.5
14.766021232583274,10.899884986307558,1,EPI_ISL_13849137,Omicron, BA.5.5
14.747836840618433,10.901756696789565,1,EPI_ISL_13848713,Omicron, BE.3
14.762430657228832,10.90131512797373,1,EPI_ISL_15049051,Omicron, BA.5.2.1
14.760479230847185,10.903164554711909,1,EPI_ISL_15049868,Omicron, BA.5.2.1
14.748522584552386,10.89937232180774,1,EPI_ISL_13854813,Omicron, BA.5.1
14.762441445111408,10.901311563437323,1,EPI_ISL_13854875,Omicron, BA.5.1.19
14.749302841118151,10.899338057071118,1,EPI_ISL_13854772,Omicron, BA.5.1
14.76244020330726,10.901312049627313,1,EPI_ISL_13854591,Omicron, BA.5.1.23
14.748492279893574,10.89938017711113,1,EPI_ISL_16675743,Omicron, BA.5.2.1
14.762438832026938,10.901312473086609,1,EPI_ISL_14940249,Omicron, BA.5.2.1
14.747836840664501,10.901756696798973,1,EPI_ISL_13856652,Omicron, BA.5.6
14.766066117120673,10.899878479463073,1,EPI_ISL_13858160,Omicron, BA.5.2.1
14.766901107313776,10.900793698574095,1,EPI_ISL_13865912,Omicron, BA.4.1
14.746660327121324,10.900473474057462,1,EPI_ISL_13864127,Omicron, BF.10
14.747836811374452,10.9017567191377,1,EPI_ISL_13866702,Omicron, BA.5.1
14.766206751417316,10.900193117952693,1,EPI_ISL_14075873,Omicron, BA.5.5
