t-SNE component 1,t-SNE component 2,Cluster,Seq ID,Variant,Pango lineage
0.9612957477190792,-12.32392328327072,2,EPI_ISL_9021878,Omicron, BA.2
0.6087131705564731,-12.26274290035933,2,EPI_ISL_14582868,Omicron, BA.5.5
0.4367693406072231,-12.258972798040041,2,EPI_ISL_13900026,Omicron, BA.4.1
0.43660942727124136,-12.259024899352598,2,EPI_ISL_13845327,Omicron, Unassigned
0.8497260151148051,-12.319152899479175,2,EPI_ISL_13295267,Omicron, BA.2.12.1
0.46217655442529004,-12.245500485424701,2,EPI_ISL_15949555,Omicron, Unassigned
0.46217655442529004,-12.245500485424701,2,EPI_ISL_16134927,Omicron, BA.5.1.18
-2.554928787695549,-7.14947746708037,2,EPI_ISL_9877928,Omicron, BA.2
0.9227141178504885,-12.350105333076295,2,EPI_ISL_13295272,Omicron, BA.2
-4.079919633590063,-8.37053996477745,2,EPI_ISL_14087769,Omicron, BA.2
0.36984054620980555,-12.265651561785434,2,EPI_ISL_13901546,Omicron, BF.28
0.501278042067466,-12.240861393795434,2,EPI_ISL_8524626,Omicron, BA.1.17.2
0.1820559637279765,-12.253289622008626,2,EPI_ISL_13845342,Omicron, BA.2.12.1
0.18204654533346634,-12.2534471486783,2,EPI_ISL_14356994,Omicron, BA.4
0.1810435661147647,-12.253371529613572,2,EPI_ISL_14971586,Omicron, BA.5.2
0.18206075045021147,-12.253455417134639,2,EPI_ISL_15144661,Omicron, Unassigned
0.18204654533346634,-12.2534471486783,2,EPI_ISL_16252722,Omicron, BE.1.1
0.5851675096813685,-12.227581177583998,2,EPI_ISL_17275841,Omicron, BQ.1.2
-3.553194197571501,-7.30303199897856,2,EPI_ISL_15356376,Omicron, Unassigned
0.5314397702649302,-12.245123314377501,2,EPI_ISL_9338672,Omicron, B.1.1.529
0.8440927973157304,-12.311550560104564,2,EPI_ISL_13341597,Omicron, BA.2
0.6766798931971892,-12.296197357412618,2,EPI_ISL_11268273,Omicron, BA.2
0.5622374593317739,-12.230160151153429,2,EPI_ISL_15870466,Omicron, BA.5.5
0.41876507192020423,-12.28089987839248,2,EPI_ISL_17001566,Omicron, XBB.1.5.3
-4.186802472496876,-9.000985352484435,2,EPI_ISL_17001717,Omicron, XBB
0.41875381995424027,-12.278251756338587,2,EPI_ISL_16134964,Omicron, XBB
0.4187538199542405,-12.278251756338587,2,EPI_ISL_17104001,Omicron, Unassigned
0.8502761822561039,-12.187895293999608,2,EPI_ISL_17001728,Omicron, XBB
0.4212974531815748,-12.292485798130155,2,EPI_ISL_11268265,Omicron, BA.2
0.5753573929690754,-12.29088775901141,2,EPI_ISL_14082890,Omicron, Unassigned
-3.794367275713152,-10.809322876219074,2,EPI_ISL_17432667,Omicron, XBB
0.5322097440545852,-12.237315256058103,2,EPI_ISL_14356903,Omicron, BF.26
0.6135505332289011,-12.21154060138551,2,EPI_ISL_14006145,Omicron, Unassigned
0.4144650854812068,-12.245384136903583,2,EPI_ISL_14582830,Omicron, BA.5.1
0.599437068689038,-12.264495290193155,2,EPI_ISL_15262672,Omicron, BA.5.2.9
0.5917259949652742,-12.290005045268957,2,EPI_ISL_14083316,Omicron, Unassigned
-4.194800443536946,-8.986005209587718,2,EPI_ISL_16752525,Omicron, XBB.1.5.32
0.4575523218479021,-12.22302132485476,2,EPI_ISL_15782410,Omicron, Unassigned
0.33555453648456174,-12.256413901243421,2,EPI_ISL_15870477,Omicron, BF.7.24
0.39828797417401657,-12.262290913427535,2,EPI_ISL_16400579,Omicron, BQ.1.1.69
0.5410555865819761,-12.247497440896751,2,EPI_ISL_16495425,Omicron, Unassigned
-4.079880790606633,-8.161346300496676,2,EPI_ISL_16252411,Omicron, Unassigned
0.9096375494379472,-12.19005064342553,2,EPI_ISL_16643994,Omicron, Unassigned
0.4634115880499142,-12.268840021536914,2,EPI_ISL_17104054,Omicron, Unassigned
0.4372177345849702,-12.275744160728628,2,EPI_ISL_17104050,Omicron, Unassigned
0.3982632689978803,-12.262312721816082,2,EPI_ISL_17104067,Omicron, Unassigned
0.4854405250964959,-12.251671314649164,2,EPI_ISL_16862469,Omicron, XBB.1.5
-3.560976803883551,-7.2938741647408625,2,EPI_ISL_15797141,Omicron, BA.5.2.23
0.5570299525143585,-12.264760733691528,2,EPI_ISL_10832788,Omicron, BA.2
0.5987320867007834,-12.290097027774907,2,EPI_ISL_13388912,Omicron, BA.2
0.5960697520896092,-12.330013692093189,2,EPI_ISL_15617433,Omicron, BA.2.75
0.594511396961351,-12.329333316911066,2,EPI_ISL_15617468,Omicron, BA.2.75
-5.916632793951749,-10.195938288570874,2,EPI_ISL_1991040,Alpha, B.1.1.7
0.12352210070678261,-12.315883780569733,2,EPI_ISL_8606253,Omicron, BA.1.1
-3.0848565267271146,-6.896033931685978,2,EPI_ISL_8800935,Omicron, B.1.1.529
-3.084561724441865,-6.8972540506675815,2,EPI_ISL_9074364,Omicron, B.1.1.529
-3.0850134437502112,-6.897406018842889,2,EPI_ISL_8259454,Omicron, BA.1.15.1
-2.8128172685556674,-6.795849290005072,2,EPI_ISL_8335232,Omicron, BA.1.15
-3.215333282596503,-6.943789883959335,2,EPI_ISL_9526744,Omicron, BA.1.1
-3.215232336298679,-6.9438136150801215,2,EPI_ISL_9630050,Omicron, BA.1.1
-2.865643927441184,-6.842137614155584,2,EPI_ISL_10316776,Omicron, BA.2.9
-2.8668952261240954,-6.840007390434254,2,EPI_ISL_11478969,Omicron, BA.2
-3.2907634076060073,-6.976065487654057,2,EPI_ISL_11478963,Omicron, BA.1.1.1
-12.861395355536516,-15.258104702361052,2,EPI_ISL_5333855,Alpha, B.1.1.7
-4.90515405004492,-7.826450301458858,2,EPI_ISL_12830492,Omicron, BA.1.15
-3.6575723102950772,-7.309566327997794,2,EPI_ISL_8871840,Omicron, B.1.1.529
-3.6570947759708576,-7.309952068583473,2,EPI_ISL_9151643,Omicron, B.1.1.529
-3.6571228777618927,-7.309931504102748,2,EPI_ISL_11493647,Omicron, Unassigned
-3.656641621338879,-7.312169362931538,2,EPI_ISL_8751515,Omicron, BA.1
-3.656900297698522,-7.310112403202935,2,EPI_ISL_8753323,Omicron, BA.1.15
-3.6573534424796024,-7.309709767297218,2,EPI_ISL_8953235,Omicron, BA.1.15
-3.657094775970858,-7.309952068583473,2,EPI_ISL_8259621,Omicron, BA.1.17.2
-3.785186934194392,-7.1474533238171984,2,EPI_ISL_10016789,Omicron, BA.1.1
-3.677660465683355,-7.299990243594442,2,EPI_ISL_10082837,Omicron, BA.1.1
-3.6776754337760993,-7.300011281914944,2,EPI_ISL_10213448,Omicron, BA.1.1.18
-3.6776754338673934,-7.300011280923005,2,EPI_ISL_10229569,Omicron, BA.1.1
-3.677675433867394,-7.300011280923006,2,EPI_ISL_10302375,Omicron, BA.1.1
-3.6776754338673943,-7.300011280923006,2,EPI_ISL_8077941,Omicron, BA.1.1.14
-3.6776754337760997,-7.300011281914943,2,EPI_ISL_8265828,Omicron, BA.1.1
-3.6713541239796097,-7.29791687144726,2,EPI_ISL_10104938,Omicron, BA.1.17.2
-3.6713531741071437,-7.297920452416415,2,EPI_ISL_8551553,Omicron, BA.1.20
-3.6713531741071432,-7.297920452416417,2,EPI_ISL_8470816,Omicron, BA.1.20
-3.671333005794142,-7.298014751277765,2,EPI_ISL_8686723,Omicron, BA.1.20
-3.6713531741071437,-7.297920452416418,2,EPI_ISL_9633835,Omicron, BA.1.20
-3.6916291666094647,-7.3071730757886595,2,EPI_ISL_10545047,Omicron, BA.1.1.18
-3.691629166609465,-7.3071730757886595,2,EPI_ISL_10214694,Omicron, BA.1.1
-3.6758313105922795,-7.293829395930893,2,EPI_ISL_10189711,Omicron, BA.1
-3.675762677764704,-7.293861396240739,2,EPI_ISL_8870550,Omicron, BA.1.17
-3.675762677764704,-7.293861396240738,2,EPI_ISL_8814959,Omicron, BA.1.20
-3.674058095544056,-7.295344335092575,2,EPI_ISL_9076583,Omicron, BA.1.20
-3.686214983829799,-7.323313893502872,2,EPI_ISL_8357004,Omicron, BA.1.1
-3.686058744401988,-7.32371158032065,2,EPI_ISL_8357012,Omicron, BA.1.1
-3.6851352955502783,-7.327715587923789,2,EPI_ISL_12804133,Omicron, B.1.1.529
-3.6853473031602544,-7.324249406886019,2,EPI_ISL_11685260,Omicron, B.1.1.529
-3.6851160433682337,-7.326229197978488,2,EPI_ISL_10721648,Omicron, BA.1.15
-3.685357331450915,-7.324154315390752,2,EPI_ISL_11261646,Omicron, BA.1.1
-3.685051593258583,-7.327791574391143,2,EPI_ISL_11261916,Omicron, BA.1
-3.6851352955502783,-7.327715587923789,2,EPI_ISL_10869501,Omicron, B.1.1.529
-3.686175506536258,-7.323794659434824,2,EPI_ISL_8308594,Omicron, B.1.1.529
-3.6855074668805425,-7.303309913620941,2,EPI_ISL_10213136,Omicron, BA.1.1.18
-3.6847102996069583,-7.3051880148493264,2,EPI_ISL_9073739,Omicron, BA.1.1
-3.68580429155536,-7.302674585310322,2,EPI_ISL_9139377,Omicron, BA.1.1
-3.684661949162956,-7.303264043616962,2,EPI_ISL_9629825,Omicron, BA.1.1
-3.684661949162956,-7.303264043616962,2,EPI_ISL_9526786,Omicron, BA.1.1
-3.8207474228636764,-7.421369584809777,2,EPI_ISL_9258951,Omicron, BA.1
-3.6629746156405045,-7.302676277987549,2,EPI_ISL_10298465,Omicron, BA.1
-3.691199158487163,-7.304225672079977,2,EPI_ISL_8815575,Omicron, BA.1.1
-3.6873241321558656,-7.311725604264706,2,EPI_ISL_8259683,Omicron, BA.1.1
-3.639985372545645,-7.283874020952873,2,EPI_ISL_8471253,Omicron, BA.1
-3.797283964693751,-7.08242860227179,2,EPI_ISL_8544470,Omicron, BA.1.21.1
-3.6721372580459053,-7.304876403841888,2,EPI_ISL_8551461,Omicron, BA.1.1
-3.6761399162536645,-7.323762550614373,2,EPI_ISL_10547320,Omicron, B.1.1.529
-3.6612847496459135,-7.291313043809978,2,EPI_ISL_9045447,Omicron, BA.1.15
-3.014289254929102,-6.90578664932556,2,EPI_ISL_9902091,Omicron, B.1.1.529
-3.646732467180694,-7.3065798406373,2,EPI_ISL_10093094,Omicron, BA.1
-3.683476837464069,-7.3161906173628255,2,EPI_ISL_9803389,Omicron, BA.1
-3.6368155199955257,-7.3822086249162115,2,EPI_ISL_8502013,Omicron, BA.1.1
-5.538651746629654,-8.228446519676346,2,EPI_ISL_2160170,Alpha, B.1.1.7
-15.14140396852608,-15.09194023871118,2,EPI_ISL_2036305,Alpha, B.1.1.7
-7.81560342571097,-9.796420318932352,2,EPI_ISL_2657370,Alpha, B.1.1.7
-8.734560520309016,-9.121702529507242,2,EPI_ISL_1549015,Alpha, B.1.1.7
-2.518580336375054,-6.656970889723415,2,EPI_ISL_1321732,Alpha, B.1.1.7
-7.2362685784021785,-10.405748558300154,2,EPI_ISL_5897247,Alpha, B.1.1.7
-5.528514381416892,-8.203042594852601,2,EPI_ISL_811137,Alpha, B.1.1.7
-1.639564865928692,-10.660273849973354,2,EPI_ISL_3386569,Alpha, B.1.1.7
-1.6396742108923887,-10.659871453696962,2,EPI_ISL_1922610,Alpha, B.1.1
-1.639748072377763,-10.659777592119642,2,EPI_ISL_1936814,Alpha, B.1.1.7
-1.6397573128934184,-10.659850370801438,2,EPI_ISL_1963159,Alpha, B.1.1.7
-1.6396742108923892,-10.659871453696963,2,EPI_ISL_1967500,Alpha, B.1.1
-1.6399516323799597,-10.659801044419252,2,EPI_ISL_2416959,Alpha, Q.1
-1.6400207806635543,-10.65993253103565,2,EPI_ISL_3570989,Alpha, B.1.1.7
-1.6396780258191976,-10.659812592510104,2,EPI_ISL_11985465,Alpha, B.1.1.7
-1.6397925863325964,-10.659908687667548,2,EPI_ISL_11991774,Alpha, B.1.1.7
-1.63978828604106,-10.659772012003568,2,EPI_ISL_11998336,Alpha, B.1.1.7
-1.6396745380582967,-10.659771095115477,2,EPI_ISL_12011264,Alpha, B.1.1.7
-1.63967498174819,-10.65982785411969,2,EPI_ISL_12013701,Alpha, B.1.1.7
-1.6396778078333498,-10.659825233198866,2,EPI_ISL_12012770,Alpha, B.1.1.7
-1.6397514252319951,-10.65982140976064,2,EPI_ISL_2008854,Alpha, B.1.1.7
-1.6396752316106393,-10.659882946134244,2,EPI_ISL_5260498,Alpha, B.1.1.7
-1.639674624895076,-10.659782153802148,2,EPI_ISL_13903685,Alpha, B.1.1.7
-1.64002078066356,-10.659932531035647,2,EPI_ISL_2548070,Alpha, B.1.1.7
-1.6395470871370725,-10.659741198745046,2,EPI_ISL_5345955,Alpha, B.1.1.7
-1.6396710840036646,-10.65988221201246,2,EPI_ISL_5406607,Alpha, B.1.1.7
-1.6397511277762953,-10.65992143082815,2,EPI_ISL_2658484,Alpha, B.1.351
-1.6397887930267356,-10.659911040219377,2,EPI_ISL_2045526,Alpha, B.1.1.7
-1.6396710840036643,-10.659882212012459,2,EPI_ISL_5468359,Alpha, B.1.1.7
-1.6396742108923887,-10.659871453696962,2,EPI_ISL_2110807,Alpha, B.1.1.7
-1.6396711156027337,-10.659911453503758,2,EPI_ISL_2110579,Alpha, B.1.1.7
-1.639674538058297,-10.659771095115474,2,EPI_ISL_2110584,Alpha, B.1.1.7
-1.6395473309361974,-10.65974092007409,2,EPI_ISL_2123980,Alpha, B.1.1.7
-1.6397573128934178,-10.659850370801436,2,EPI_ISL_2131015,Alpha, B.1.1.7
-1.6396742108923894,-10.659871453696963,2,EPI_ISL_5543884,Alpha, B.1.1.7
-1.6396752316104173,-10.659882946126634,2,EPI_ISL_2160938,Alpha, B.1.1.7
-1.6396742108923885,-10.65987145369696,2,EPI_ISL_2174283,Alpha, Q.1
-1.6397566501793497,-10.65986894248758,2,EPI_ISL_2178505,Alpha, B.1.1.7
-1.6396742108923894,-10.659871453696963,2,EPI_ISL_2177516,Alpha, Q.1
-1.6396745380582969,-10.659771095115476,2,EPI_ISL_2176582,Alpha, Q.1
-1.6396710840036643,-10.659882212012459,2,EPI_ISL_2210345,Alpha, B.1.1.7
-1.6396745380582967,-10.659771095115474,2,EPI_ISL_2219647,Alpha, Q.1
-1.6397887930267352,-10.659911040219377,2,EPI_ISL_2226590,Alpha, B.1.1.7
-1.6396778078333512,-10.659825233198863,2,EPI_ISL_2228993,Alpha, B.1.1.7
-1.6396703606001164,-10.659804495926853,2,EPI_ISL_2267634,Alpha, B.1.1.7
-1.6396744664357368,-10.659770548419786,2,EPI_ISL_1340956,Alpha, B.1.1.7
-1.639547283806595,-10.65974107967529,2,EPI_ISL_2297328,Alpha, Q.1
-1.6397566501507375,-10.659868942145122,2,EPI_ISL_2312197,Alpha, B.1.1.7
-1.6396745448202743,-10.659814712406018,2,EPI_ISL_2320504,Alpha, B.1.1.7
-1.6396711156027335,-10.659911453503758,2,EPI_ISL_2324532,Alpha, B.1.1.7
-1.6396745380582964,-10.659771095115474,2,EPI_ISL_1397670,Alpha, B.1.1.7
-1.6396736753795973,-10.659805586959157,2,EPI_ISL_2339476,Alpha, B.1.1.7
-1.639671115602733,-10.65991145350376,2,EPI_ISL_2338581,Alpha, B.1.1.7
-1.639674451916016,-10.659770550837917,2,EPI_ISL_2357810,Alpha, B.1.1.7
-1.6396742189293427,-10.659772881671538,2,EPI_ISL_2367777,Alpha, B.1.1.7
-1.6397577683655502,-10.659912939640101,2,EPI_ISL_1439178,Alpha, B.1.1.7
-1.6396752316104815,-10.659882946128848,2,EPI_ISL_2374082,Alpha, B.1.1.7
-1.6397480723777522,-10.659777592120458,2,EPI_ISL_2374054,Alpha, B.1.1.7
-1.639751425231996,-10.659821409760637,2,EPI_ISL_2382074,Alpha, B.1.1.7
-1.6396766095970463,-10.659910488603893,2,EPI_ISL_1480225,Alpha, B.1.1.7
-1.6396749817478709,-10.659827854121529,2,EPI_ISL_2406420,Alpha, B.1.1.7
-1.6396742108923896,-10.659871453696965,2,EPI_ISL_2406493,Alpha, B.1.1.7
-1.6396766095970552,-10.659910488603959,2,EPI_ISL_2413892,Alpha, B.1.1.7
-1.6400207806635556,-10.65993253103565,2,EPI_ISL_2422571,Alpha, B.1.1.7
-1.639751425231996,-10.659821409760648,2,EPI_ISL_2420341,Alpha, B.1.1.7
-1.6396736753795795,-10.659805586959118,2,EPI_ISL_2427227,Alpha, B.1.1.7
-1.6396736753795904,-10.659805586959141,2,EPI_ISL_2440698,Alpha, B.1.1.7
-1.6396747055642373,-10.65961137314587,2,EPI_ISL_2820252,Alpha, B.1.1.7
-1.639756650143224,-10.659868942055194,2,EPI_ISL_2933313,Alpha, B.1.1.7
-1.6395472838065952,-10.65974107967529,2,EPI_ISL_3911446,Alpha, B.1.1.7
-1.639756650150054,-10.659868942136953,2,EPI_ISL_3915370,Alpha, B.1.1.7
-1.6396711156027337,-10.65991145350376,2,EPI_ISL_2453073,Alpha, B.1.1.7
-1.6396736753795822,-10.65980558695912,2,EPI_ISL_2463158,Alpha, B.1.1.7
-1.6396711156027328,-10.65991145350376,2,EPI_ISL_2464035,Alpha, B.1.1.7
-1.6397480723777556,-10.65977759212021,2,EPI_ISL_2471706,Alpha, B.1.1.7
-1.6396711314784267,-10.659882181718036,2,EPI_ISL_2469680,Alpha, B.1.1.7
-1.6400120297632756,-10.659818146811375,2,EPI_ISL_2471784,Alpha, B.1.1.7
-1.639756697762455,-10.659868911590896,2,EPI_ISL_2475611,Alpha, B.1.1.7
-1.6397926340811142,-10.659908657351867,2,EPI_ISL_2475480,Alpha, B.1.1.7
-1.639673740361009,-10.659805569241243,2,EPI_ISL_2489146,Alpha, B.1.1.7
-1.6396711630788907,-10.659911423180624,2,EPI_ISL_2504065,Alpha, B.1.1.7
-1.6396745855422097,-10.659771064960935,2,EPI_ISL_908209,Alpha, B.1.1.7
-1.6397911356234474,-10.65979796895786,2,EPI_ISL_2543561,Alpha, B.1.1.7
-1.639673163125633,-10.659802764165553,2,EPI_ISL_2565999,Alpha, B.1.1.7
-1.6396750292427835,-10.659827823638157,2,EPI_ISL_2567498,Alpha, B.1.1.7
-1.639757360519568,-10.659850340393529,2,EPI_ISL_2600793,Alpha, B.1.1.7
-1.639788840782871,-10.659911009931667,2,EPI_ISL_2613615,Alpha, B.1.1.7
-1.6397952975377914,-10.659907176302903,2,EPI_ISL_2621477,Alpha, B.1.1.7
-1.6396783001060706,-10.659803717022703,2,EPI_ISL_1189089,Alpha, B.1.1.7
-1.6397952975377899,-10.659907176302903,2,EPI_ISL_1206501,Alpha, B.1.1.7
-1.6396734694265687,-10.65980299753469,2,EPI_ISL_1211960,Alpha, B.1.1.7
-1.6399549264498372,-10.65974088234396,2,EPI_ISL_4051639,Alpha, B.1.1.7
-1.639678118673097,-10.659957048642477,2,EPI_ISL_2464443,Alpha, B.1.1.7
-1.6397570894032483,-10.65991294455771,2,EPI_ISL_1323808,Alpha, B.1.1.7
-1.6396797181745995,-10.659908976761027,2,EPI_ISL_2635470,Alpha, B.1.1.7
-1.640016788198666,-10.659815429086896,2,EPI_ISL_2636855,Alpha, B.1.1.7
-1.6397942162204382,-10.659796513739769,2,EPI_ISL_2636219,Alpha, B.1.1.7
-1.6396775761423834,-10.659769054782126,2,EPI_ISL_4071827,Alpha, B.1.1.7
-1.6397570916038569,-10.659912989998976,2,EPI_ISL_2658464,Alpha, B.1.1.7
-1.6396742248487393,-10.659909949654606,2,EPI_ISL_2658505,Alpha, B.1.351
-1.6397570894032423,-10.659912944557592,2,EPI_ISL_2658512,Alpha, B.1
-1.6397907651849342,-10.659821252557578,2,EPI_ISL_2675769,Alpha, Q.1
-1.6396811352776652,-10.659811090796044,2,EPI_ISL_2694089,Alpha, B.1.1.7
-1.6397952975377892,-10.659907176302902,2,EPI_ISL_2724932,Alpha, B.1.1.7
-1.63975439566465,-10.659911277574595,2,EPI_ISL_2725419,Alpha, B.1.1.7
-1.6395078781761856,-10.659919836684134,2,EPI_ISL_2731439,Alpha, B.1.1.7
-1.6396742248487386,-10.659909949654606,2,EPI_ISL_2758216,Alpha, B.1.1.7
-1.6396773210537687,-10.659771380562093,2,EPI_ISL_2757661,Alpha, B.1.1.7
-1.6400167881986671,-10.659815429086919,2,EPI_ISL_2757584,Alpha, B.1.1.7
-1.6397690937741911,-10.659819515355302,2,EPI_ISL_2769375,Alpha, B.1.1.7
